Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Published Date.1,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2020_DOLBU_446447_1,452/NPPS/E-TENDER/2019-20 Dt. 07.03-2020,C/O WORK OF 80MM THICK C C INTERLOCKING PAVER BLOCK ROAD AND SIDE DRAIN FROM HOUSE OF MATLOOB MLA TO HOUSE OF NASEEMIN WRD NO 18,C/O WORK OF 80MM THICK C C INTERLOCKING PAVER BLOCK ROAD AND SIDE DRAIN FROM HOUSE OF MATLOOB MLA TO HOUSE OF NASEEMIN WRD NO 18,Works,Open Tender,Percentage,Civil Works,No,No,NA ,09-Mar-2020 05:20 PM,,NA ,30.0,No ,No,Offline,16-Mar-2020 03:00 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Seohara Bijnor,SEOHARA,246746.0,2.0,"6,69,910",M/S DILSHAD AHMAD CONTRACTOR,"669,241",Rejected-AOC,20-Mar-2020,Directorate of Local Bodies UP||Nagar Palika Parishad Seohara Bijnor,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2020_NNSAH_420918_1,3703 B,cc road and drain work in madho vihar from jitender singh house to neelam bhawan,acc road and drain work in madho vihar from jitender singh house to neelam bhawan,Works,Open Tender,Percentage,Civil Works,No,No,NA ,10-Jan-2020 06:00 PM,,NA ,90.0,No ,No,Offline,17-Jan-2020 11:00 AM,Saharanpur Municipal Corporation Saharanpur UP,cc road and drain work in madho vihar from jitende,247001.0,2.0,"8,73,000",Milind Choudhray Const.,"729,217",Accepted-AOC,20-Mar-2020,Saharanpur Municipal Corporation Saharanpur UP,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2020_SCIDC_431238_1,23/EE/ET/2019-20,vidhayak nidhi ke antargat Const. of Drain in Village - masora kalan- Block- Jakhaura (From- ghansyam kushwaha ke ghar se duli kushwaha ki dukan ki aur,vidhayak nidhi ke antargat Const. of Drain in Village - masora kalan- Block- Jakhaura (From- ghansyam kushwaha ke ghar se duli kushwaha ki dukan ki aur,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,05-Feb-2025 07:21 PM,,NA ,180.0,No ,No,Offline,11-Feb-2020 12:30 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Lalitpur,LALITPUR,284403.0,2.0,"6,95,000",AADITYA VAIDHYA,"694,238",Accepted-AOC,29-Feb-2020,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Lalitpur,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2020_SCIDC_445372_1,85/76/MLC/Firozabad,"FOR Construction of Drain from the house of Shri Dan Singh to house of Shri Udayveer at Vill. Nagla Harishchandra, Block Firozabad.","FOR Construction of Drain from the house of Shri Dan Singh to house of Shri Udayveer at Vill. Nagla Harishchandra, Block Firozabad.",Works,Open Tender,Percentage,Civil Works - Water Works,No,No,NA ,07-Mar-2020 03:00 PM,,NA ,60.0,No ,No,Offline,16-Mar-2020 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Firozabad,Sikandra Agra,282007.0,2.0,"1,41,000",M/s RAJ CONSRUCTION,"141,274.71",Accepted-AOC,21-Mar-2020,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Firozabad,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2020_SCIDC_445400_1,86/76/MLC/Firozabad,"FOR Construction of Nala from Culvert of Jalalpur to Primary School Jalalpur at Ubati Rajwah, Sampark Marg.","FOR Construction of Nala from Culvert of Jalalpur to Primary School Jalalpur at Ubati Rajwah, Sampark Marg.",Works,Open Tender,Percentage,Civil Works - Water Works,No,No,NA ,07-Mar-2020 03:00 PM,,NA ,105.0,No ,No,Offline,16-Mar-2020 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Firozabad,Sikandra Agra,282007.0,2.0,"14,44,000",M/s RAJ CONSRUCTION,"1,443,726.93",Accepted-AOC,21-Mar-2020,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Firozabad,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Construction': 2}
2020_UPIDC_425262_1,03/EE/2019-20,SILT CLEARANCE OF KANSUA DRAIN,SILT CLEARANCE OF KANSUA DRAIN FROM KM. 0.000 TO KM 10.300,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,18-Jan-2020 02:00 PM,,NA ,90.0,No ,No,Online,17-Feb-2020 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||DD, aligarh",Kannauj,209725.0,2.0,"9,23,000",M/S Vinay Construction,"431,445",Rejected-AOC,27-Feb-2020,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||DD, aligarh",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2020_UPIDC_426781_9,03/EE/Matatila/2019-20,Repairing of U/S boulder pitching,Repairing of U/S boulder pitching between level 301.14 M to 308.46 M and Drain chute no.1 to 22 at right afflux bund of Matatila Dam,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Feb-2020 09:00 AM,,NA ,90.0,No ,No,Online,17-Feb-2020 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||MDD, jhansi","Matatila, Lalitpur",284136.0,2.0,"30,50,000",M/S PRADEEP KUMAR SHUKLA,"1,990,141.2",Accepted-AOC,07-Mar-2020,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||MDD, jhansi",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 1, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 1, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'repairing': 2, 'Drain': 1}"
2020_UPIDC_429199_1,01/EE/2019-20,Maintenance of Panwa drain from Km 0.00 to Km 20.500,Silt clearance and scrapping.,Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,29-Jan-2020 05:00 PM,,NA ,90.0,No ,No,Online,17-Feb-2020 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||DD, etah",Etah,207001.0,2.0,"5,70,000",M/S ILLIYAS HASAN,"492,150",Accepted-AOC,22-Feb-2020,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||DD, etah",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'Drain': 1}
2020_UPIDC_429236_1,01/EE/2019-20,Maintenance of Mohanpur drain from Km 8.00 to Km 25.000,Scrapping of internal section,Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,29-Jan-2020 06:55 PM,,NA ,90.0,No ,No,Online,17-Feb-2020 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||DD, etah",Etah,207001.0,2.0,"11,21,000",m/s maa construction,"644,205",Accepted-AOC,27-Feb-2020,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||DD, etah",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'Drain': 1}
2020_UPIDC_429314_1,01/EE/2019-20,Maintenance of Aurind Kinhawar drain from Km 0.00 to Km 15.400,silt clearance and scrapping,Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,29-Jan-2020 06:55 PM,,NA ,90.0,No ,No,Online,17-Feb-2020 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||DD, etah",Mainpuri,205001.0,2.0,"6,03,000",M/S TRIPLE R CONSTRUCTION AND SUPLIERS,"385,888",Rejected-Finance,27-Feb-2020,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||DD, etah",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'Drain': 1}
2020_UPIDC_429337_1,01/EE/2019-20,Maintenance of Awagarh drain from Km 0.00 to Km 32.000,Silt clearance and scrapping,Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,29-Jan-2020 06:55 PM,,NA ,90.0,No ,No,Online,17-Feb-2020 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||DD, etah",Firozabad,283203.0,2.0,"13,75,000",M/s VINAY KUMAR CONTRACTOR,"925,732",Rejected-Finance,25-Feb-2020,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||DD, etah",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'Drain': 1}
2020_UPIDC_429440_2,04/EE/2019-20,04/EE/2019-20,Lot-2 Renovation of service road of IH Campus of Parichha dam.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,30-Jan-2020 06:00 PM,,NA ,90.0,No ,No,Online,05-Feb-2020 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||JDBC, jhansi",Jhansi,284001.0,2.0,"9,32,000",M/S BHANU PRATAP THEKEDAR,"529,731.75",Rejected-Technical,23-Mar-2020,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||JDBC, jhansi",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 1, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'renovation': 1}
2020_UPIDC_431022_1,05 / EE / 2019-20,Renovation of C.C.Road from Room T-1 to T-4 and 9-1 to 9-8 and Old Temple at Varunapuram Irrigation Colony Sigra Varanasi,Renovation of C.C.Road from Room T-1 to T-4 and 9-1 to 9-8 and Old Temple at Varunapuram Irrigation Colony Sigra Varanasi,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Feb-2020 11:00 AM,,NA ,90.0,No ,No,Offline,11-Feb-2020 11:30 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||MDD, varanasi",Sinchai Colony Sigra Varanasi,221010.0,2.0,"8,77,000",M/S ARUN ENTERPRISES,"814,506.75",Rejected-AOC,02-Mar-2020,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||MDD, varanasi",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 2, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'renovation': 2}
2020_UPIDC_435176_1,05/EE/2019-20,CLEARANCE OF MANAURI DRAIN FROM KM 0.000 TO KM 9.400,CLEARANCE OF MANAURI DRAIN FROM KM 0.000 TO KM 9.400,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,17-Feb-2020 11:00 AM,,NA ,90.0,No ,No,Online,22-Feb-2020 02:15 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SDD-2 Siddharth Nagar",Basti,272001.0,2.0,"25,39,000",PRAMOD SHANKER PANDEY,"1,255,576",Rejected-Finance,13-Mar-2020,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SDD-2 Siddharth Nagar",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2020_UPIDC_435707_1,08/EE/2019-20 dt 15.02.2020,Silt and Jungle Clearance of Bara Drain from KM 0.00 to KM 18.40,Silt and Jungle Clearance of Bara Drain from KM 0.00 to KM 18.40,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,24-Feb-2020 10:00 AM,,NA ,90.0,No ,No,Online,02-Mar-2020 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, shahjahanpur",Shahjahanpur,242001.0,2.0,"11,14,000",M/S MANOJ KUMAR,"764,099.7",Rejected-Finance,06-Mar-2020,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, shahjahanpur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
