Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2024_UPIDM_891764_1,"13/EE/WEDK/2023-2024, LOT NO. 03","PROVIDING, FILLING, FIXING OF GEOTUBE WITHOUT BALLI PILING FOR PROTECTION OF VILLAGE RAHULNAGAR AMBEY CHANDIYA HAZARA, BLOCK-RAMPUR MATHURA, DISTT. PILIBHIT SITUATED AT RIGHT BANK OF RIVER SHARDA","PROVIDING, FILLING AND FIXING OF GEOTUBE WITHOUT BALLI PILING FOR PROTECTION OF VILLAGE RAHULNAGAR AMBEY CHANDIYA HAZARA, BLOCK-RAMPUR MATHURA, DISTT. PILIBHIT SITUATED AT RIGHT BANK OF RIVER SHARDA",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,07-Feb-2024 12:15 PM,NA ,120.0,No ,No,Online,22-Feb-2024 03:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,CHANDIYA HAZARA PILIBHIT,262122.0,2.0,"32,27,000",swastik traders,"3,097,920",Rejected-Finance,16-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
2024_UPIDM_891773_1,"13/EE/WEDK/2023-2024, LOT NO. 05","DEPLOYING AND HIRING OF TRACTOR 25/35HP WITH DRIVER P.O.L. AND TROLLEY FOR PROTECTION OF VILLAGE RAHULNAGAR AMBEY CHANDIYA HAZARA, BLOCK-RAMPUR MATHURA, DISTT. PILIBHIT SITUATED AT RIGHT BANK OF RIVER SHARDA","DEPLOYING AND HIRING OF TRACTOR 25/35HP WITH DRIVER P.O.L. AND TROLLEY FOR PROTECTION OF VILLAGE RAHULNAGAR AMBEY CHANDIYA HAZARA, BLOCK-RAMPUR MATHURA, DISTT. PILIBHIT SITUATED AT RIGHT BANK OF RIVER SHARDA",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,07-Feb-2024 12:15 PM,NA ,120.0,No ,No,Online,22-Feb-2024 03:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,CHANDIYA HAZARA PILIBHIT,262122.0,2.0,"11,88,000",BANARAS TRADERS,"1,081,080",Accepted-AOC,16-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
2024_UPIDM_891776_1,"14/EE/WEDK/2023-2024,LOT NO. 01","WORK OF CHANNELIZATION BY HYDRAULIC EXCAVATOR FOR PROTECTION OF VILLAGE SHANKARPUR (NEAR AKHIRI), OTHER VILLAGES AND CHALHARI-GANESHPUR EMBANKMENT, DISTT. SITAPUR SITUATED AT RIGHT BANK OF RIVER GHAGHARA","WORK OF CHANNELIZATION BY HYDRAULIC EXCAVATOR FOR PROTECTION OF VILLAGE SHANKARPUR (NEAR AKHIRI), OTHER VILLAGES AND CHALHARI-GANESHPUR EMBANKMENT, DISTT. SITAPUR SITUATED AT RIGHT BANK OF RIVER GHAGHARA",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,07-Feb-2024 12:30 PM,NA ,120.0,No ,No,Online,22-Feb-2024 03:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,SHANKARPUR SITAPUR,261205.0,2.0,"35,65,000",MANJULA MISHRA,"3,200,132",Rejected-Finance,16-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
2024_UPIDM_891777_1,"14/EE/WEDK/2023-2024,LOT NO. 02","COMPOSITE WORK OF LEVELLING BY HIRING TRACTOR WITH LEVEL KARHA UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE SHANKARPUR (NEAR AKHIRI), OTHER VILLAGES AND CHALHARI-GANESHPUR EMBANKMENT, DISTT. SITAPUR FROM SITUATED AT RIGHT BANK OF RIVER GHAGHARA","COMPOSITE WORK OF LEVELLING BY HIRING TRACTOR WITH LEVEL KARHA UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE SHANKARPUR (NEAR AKHIRI), OTHER VILLAGES AND CHALHARI-GANESHPUR EMBANKMENT, DISTT. SITAPUR SITUATED AT RIGHT BANK OF RIVER GHAGHARA",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,07-Feb-2024 12:30 PM,NA ,120.0,No ,No,Online,22-Feb-2024 03:30 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,SHANKARPUR SITAPUR,261205.0,2.0,"33,84,000",SHOBHA ENTERPRISES,"3,077,325",Rejected-Finance,16-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
2024_UPIDM_891782_1,"14/EE/WEDK/2023-2024,LOT NO. 03","PROVIDING, FILLING AND FIXING OF GEOTUBE WITHOUT BALLI PILING UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE SHANKARPUR (NEAR AKHIRI), OTHER VILLAGES AND CHALHARI-GANESHPUR EMBANKMENT, DISTT. SITAPURSITUATED AT RIGHT BANK OF RIVER GHAGHARA","PROVIDING, FILLING AND FIXING OF GEOTUBE WITHOUT BALLI PILING UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE SHANKARPUR (NEAR AKHIRI), OTHER VILLAGES AND CHALHARI-GANESHPUR EMBANKMENT, DISTT. SITAPURSITUATED AT RIGHT BANK OF RIVER GHAGHARA",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,07-Feb-2024 12:30 PM,NA ,120.0,No ,No,Online,22-Feb-2024 03:30 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,SHANKARPUR SITAPUR,261205.0,2.0,"33,61,000",M/S RAJARAM,"3,058,146",Rejected-Finance,16-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
2024_UPIDM_891786_1,"14/EE/WEDK/2023-2024,LOT NO. 04","PROVIDING AND PILING OF EUCALYPTIS BALLIES UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE SHANKARPUR (NEAR AKHIRI), OTHER VILLAGES AND CHALHARI-GANESHPUR EMBANKMENT, DISTT. SITAPUR FROM FLOOD AND EROSION SITUATED AT RIGHT BANK OF RIVER GHAGHARA","PROVIDING AND PILING OF EUCALYPTIS BALLIES UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE SHANKARPUR (NEAR AKHIRI), OTHER VILLAGES AND CHALHARI-GANESHPUR EMBANKMENT, DISTT. SITAPUR FROM FLOOD AND EROSION SITUATED AT RIGHT BANK OF RIVER GHAGHARA",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,07-Feb-2024 12:30 PM,NA ,120.0,No ,No,Online,22-Feb-2024 03:30 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,SHANKARPUR SITAPUR,261205.0,2.0,"33,76,000",S K ENGINEERING WORKS,"3,054,604",Rejected-Finance,16-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
2024_UPIDM_891804_1,"14/EE/WEDK/2023-2024,LOT NO. 05","DEPLOYING AND HIRING OF TRACTOR 25/35HP WITH DRIVER P.O.L. AND TROLLEY UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE SHANKARPUR (NEAR AKHIRI), OTHER VILLAGES AND CHALHARI-GANESHPUR EMBANKMENT, DISTT. SITAPUR SITUATED AT RIGTH BANK RIVER GHAGHARA","DEPLOYING AND HIRING OF TRACTOR 25/35HP WITH DRIVER P.O.L. AND TROLLEY UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE SHANKARPUR (NEAR AKHIRI), OTHER VILLAGES AND CHALHARI-GANESHPUR EMBANKMENT, DISTT. SITAPUR SITUATED AT RIGTH BANK RIVER GHAGHARA",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,07-Feb-2024 12:30 PM,NA ,120.0,No ,No,Online,22-Feb-2024 03:30 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,SHANKARPUR SITAPUR,261205.0,2.0,"30,49,000",Singh Contractor,"2,775,960",Rejected-Finance,16-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
2024_UPIDM_891828_1,"14/EE/WEDK/2023-2024,LOT NO. 06","DEPLOYING AND HIRING OF MUD PUMP FOR MAKING BASEUNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE SHANKARPUR (NEAR AKHIRI), OTHER VILLAGES AND CHALHARI-GANESHPUR EMBANKMENT, DISTT. SITAPUR SITUATED AT RIGHT BANK OF RIVER GHAGHARA","DEPLOYING AND HIRING OF MUD PUMP FOR MAKING BASEUNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE SHANKARPUR (NEAR AKHIRI), OTHER VILLAGES AND CHALHARI-GANESHPUR EMBANKMENT, DISTT. SITAPUR SITUATED AT RIGHT BANK OF RIVER GHAGHARA",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,07-Feb-2024 12:30 PM,NA ,120.0,No ,No,Online,27-Feb-2024 10:45 AM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,SHANKARPUR SITAPUR,261205.0,2.0,"15,63,000",M/S RAJARAM,"1,483,750",Rejected-Finance,16-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
2024_UPIDM_891846_1,"14/EE/WEDK/2023-2024,LOT NO. 07","DEPLOYING AND HIRING OF BOAT WITH BOATMAN FOR MISCELLANEOUS WORKS UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE SHANKARPUR (NEAR AKHIRI), OTHER VILLAGES AND CHALHARI-GANESHPUR EMBANKMENT, DISTT. SITAPUR SITUATED AT RIGHT BANK OF RIVER GHAGHARA","DEPLOYING AND HIRING OF BOAT WITH BOATMAN FOR MISCELLANEOUS WORKS UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE SHANKARPUR (NEAR AKHIRI), OTHER VILLAGES AND CHALHARI-GANESHPUR EMBANKMENT, DISTT. SITAPUR SITUATED AT RIGHT BANK OF RIVER GHAGHARA",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,07-Feb-2024 12:30 PM,NA ,120.0,No ,No,Online,22-Feb-2024 03:30 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,SHANKARPUR SITAPUR,261205.0,2.0,"9,15,000",SHOBHA ENTERPRISES,"828,000",Rejected-Finance,16-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
2024_UPIDM_891857_1,"15/EE/WEDK/2023-2024, LOT NO. 01","WORK OF CHANNELIZATION BY HYDRAULIC EXCAVATOR FOR PROTECTION OF VILLAGE ITHAUA PURAB, OTHER VILLAGES AND ALINAGAR-GANESHPUR EMBANKMENT BLOCK-BARINBAGH, DISTT. BARABANKI SITUATED AT RIGHT BANK OF RIVER SARYU","WORK OF CHANNELIZATION BY HYDRAULIC EXCAVATOR FOR PROTECTION OF VILLAGE ITHAUA PURAB, OTHER VILLAGES AND ALINAGAR-GANESHPUR EMBANKMENT BLOCK-BARINBAGH, DISTT. BARABANKI SITUATED AT RIGHT BANK OF RIVER SARYU",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,07-Feb-2024 12:30 PM,NA ,120.0,No ,No,Online,22-Feb-2024 04:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,ITAHUA PURAB BARABANKI,225415.0,2.0,"35,64,000",M/S RAJARAM,"3,207,560",Rejected-Finance,16-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
2024_UPIDM_891871_1,"15/EE/WEDK/2023-2024, LOT NO. 02","COMPOSITE WORK OF LEVELLING BY HIRING TRACTOR WITH LEVEL KARHA UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE ITHAUA PURAB, OTHER VILLAGES AND ALINAGAR-GANESHPUR EMBANKMENT BLOCK-BARINBAGH, DISTT. BARABANKI SITUATED AT RIGHT BANK OF RIVER SARYU","COMPOSITE WORK OF LEVELLING BY HIRING TRACTOR WITH LEVEL KARHA UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE ITHAUA PURAB, OTHER VILLAGES AND ALINAGAR-GANESHPUR EMBANKMENT BLOCK-BARINBAGH, DISTT. BARABANKI SITUATED AT RIGHT BANK OF RIVER SARYU",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,07-Feb-2024 12:30 PM,NA ,120.0,No ,No,Online,22-Feb-2024 04:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,ITAHUA PURAB BARABANKI,225415.0,2.0,"28,26,000",Singh Contractor,"2,561,280",Rejected-Finance,16-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
2024_UPIDM_891898_12,09/EE/MLCD/PRG/2023-24,"Providing, installation, 2No. of 10 Ton capacity Crab winch machine","Providing, installation, 2No. of 10 Ton capacity Crab winch machine",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,16-Feb-2024 03:10 PM,NA ,120.0,No ,No,Online,21-Feb-2024 03:30 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,Manikpur Kunda Pratapgarh,230202.0,2.0,"7,49,000",MANJULA MISHRA,"733,990",Rejected-AOC,12-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,unknown
2024_UPIDM_891898_13,09/EE/MLCD/PRG/2023-24,Providing and fitting of Motor Protection Control Pannel,Providing and fitting of Motor Protection Control Pannel,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,16-Feb-2024 03:10 PM,NA ,120.0,No ,No,Online,21-Feb-2024 03:30 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,Manikpur Kunda Pratapgarh,230202.0,2.0,"5,98,600",M/S PRAGATI ENTERPRISES,"492,647",Rejected-AOC,12-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,unknown
2024_UPIDM_891898_14,09/EE/MLCD/PRG/2023-24,"Providing, installation, testing commissioning of 1 no. 3 phase Servo Voltage Stabilizer","Providing, installation, testing commissioning of 1 no. 3 phase Servo Voltage Stabilizer",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,16-Feb-2024 03:15 PM,NA ,120.0,No ,No,Online,21-Feb-2024 03:20 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,Piprahta Tehsil Meja Prayagraj,212106.0,2.0,"11,89,555",MANJULA MISHRA,"1,069,410",Rejected-AOC,12-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,unknown
2024_UPIDM_891898_15,09/EE/MLCD/PRG/2023-24,1st Class Double Brick Lining work at reech from 0.160Km to 0.300km in Piprahta main canal,1st Class Double Brick Lining work at reech from 0.160Km to 0.300km in Piprahta main canal,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,16-Feb-2024 03:25 PM,NA ,120.0,No ,No,Online,21-Feb-2024 03:30 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,Piprahta Tehsil Meja Prayagraj,212106.0,2.0,"13,82,000",M/S SAI CONSTRUCTION,"1,283,180",Not Admitted-Fee/PreQual/Technical,12-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,unknown
2024_UPIDM_891898_16,09/EE/MLCD/PRG/2023-24,1st Class Double Brick Lining work at reech from 0.120Km to 0.300km in Piprahta main canal,1st Class Double Brick Lining work at reech from 0.120Km to 0.300km in Piprahta main canal,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,16-Feb-2024 03:30 PM,NA ,120.0,No ,No,Online,21-Feb-2024 03:35 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,Piprahta Tehsil Meja Prayagraj,212106.0,2.0,"17,77,000",M/S SAI CONSTRUCTION,"1,650,189",Rejected-AOC,12-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,unknown
2024_UPIDM_891898_3,09/EE/MLCD/PRG/2023-24,Providing and Laying of 3.5 core x 400mm2 circular armoured,Providing and Laying of 3.5 core x 400mm2 circular armoured,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,07-Feb-2024 04:00 PM,NA ,90.0,No ,No,Online,13-Feb-2024 11:00 AM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,Manikpur Kunda Pratapgarh,230202.0,2.0,"2,80,000",Sarveshwari Electric Works,"226,800",Not Admitted-Fee/PreQual/Technical,12-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,unknown
2024_UPIDM_891898_4,09/EE/MLCD/PRG/2023-24,Providing and Laying of 3.5 core x 240mm2 circular armoured,Providing and Laying of 3.5 core x 240mm2 circular armoured,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,07-Feb-2024 04:00 PM,NA ,90.0,No ,No,Online,13-Feb-2024 11:00 AM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,Manikpur Kunda Pratapgarh,230202.0,2.0,"13,62,000",Sarveshwari Electric Works,"1,105,000",Not Admitted-Fee/PreQual/Technical,12-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,unknown
2024_UPIDM_891898_5,09/EE/MLCD/PRG/2023-24,1st Class Double Brick Lining work at reech from 0.000Km to 0.100km in Garhi Minor,1st Class Double Brick Lining work at reech from 0.000Km to 0.100km in Garhi Minor,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,07-Feb-2024 04:00 PM,NA ,120.0,No ,No,Online,13-Feb-2024 11:00 AM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,Manikpur Kunda Pratapgarh,230202.0,2.0,"8,47,391",M/S SHIV ENTERPRISES,"846,300",Not Admitted-Fee/PreQual/Technical,12-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,unknown
2024_UPIDM_891898_6,09/EE/MLCD/PRG/2023-24,Providing and fitting of Motor Protection Control Pannel (630Amp),Providing and fitting of Motor Protection Control Pannel (630Amp),Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,07-Feb-2024 04:00 PM,NA ,120.0,No ,No,Online,13-Feb-2024 11:00 AM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,Piprahta Tehsil Meja Prayagraj,212106.0,2.0,"2,79,000",M/S PRAGATI ENTERPRISES,"229,617",Not Admitted-Fee/PreQual/Technical,12-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,unknown
2024_UPIDM_891898_7,09/EE/MLCD/PRG/2023-24,Providing and Laying of 3.5 core x 300mm2 circular armoured,Providing and Laying of 3.5 core x 300mm2 circular armoured,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,07-Feb-2024 04:00 PM,NA ,90.0,No ,No,Online,13-Feb-2024 11:00 AM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,Piprahta Tehsil Meja Prayagraj,212106.0,2.0,"2,22,350",Sarveshwari Electric Works,"180,103",Not Admitted-Fee/PreQual/Technical,12-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,unknown
2024_UPIDM_891898_9,09/EE/MLCD/PRG/2023-24,Providing and Laying of 3.5 core x 150mm2 circular armoured,Providing and Laying of 3.5 core x 150mm2 circular armoured,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,07-Feb-2024 04:10 PM,NA ,90.0,No ,No,Online,13-Feb-2024 11:00 AM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,Piprahta Tehsil Meja Prayagraj,212106.0,2.0,"6,87,300",Sarveshwari Electric Works,"556,713",Not Admitted-Fee/PreQual/Technical,12-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,unknown
