Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2025_SCIDC_1094892_1,941/SE(E)/LKO/Etawah/25-26,Electrical Renovation work of ATS Nagla Heeralal at Etawah.,Electrical Renovation work of ATS Nagla Heeralal at Etawah.,Works,Open Tender,Percentage,Electrical Works,No,No,NA ,29-Nov-2025 05:00 PM,,03-Dec-2025 11:00 AM ,90.0,No ,No,Offline,08-Dec-2025 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Allahabad,Etawah,206001.0,3.0,,SANJAY ELECTRIC COMPANY,"6,748,693",Not Admitted-PreQual/Technical,23-Dec-2025,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Allahabad,unknown
2025_UPIDC_1082497_13,Tender Notice No-06-EE-2025-26,NIT-06-EEMCD-2025-26 LOT-13,Ordinary Jungle Clearance and Scraping of Kuda DY. From Km. 0.000 to km. 8.200 LOT-13,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,15-Oct-2025 02:00 PM,31-Oct-2025 03:24 PM,NA ,90.0,No ,No,Online,21-Oct-2025 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",SONEBHADRA,231216.0,2.0,,M/S KRISHNA PANDEY,"341,614",Rejected-Finance,21-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",unknown
2025_REDUP_1099032_1,723/RED/2025-26 Dt. 15-11-2025,Construction of interlocking pavement on both sides of the road from house of Shri Kishan in Gram Nagla Shroti to the public tri-junction at Puliya Nagla Shroti.,Construction of interlocking pavement on both sides of the road from house of Shri Kishan in Gram Nagla Shroti to the public tri-junction at Puliya Nagla Shroti.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,15-Dec-2025 10:00 AM,,NA ,90.0,No ,No,Online,20-Dec-2025 02:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,Construction of interlocking pavement on both side,283203.0,2.0,"14,65,000",M/s RAM KISHOR RATHOR,"485,268.63",Rejected-AOC,09-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,unknown
2025_UPIDC_1082497_5,Tender Notice No-06-EE-2025-26,NIT-06-EEMCD-2025-26 LOT-05,Jungle clearance in external section and Scraping in internal section of Left Upper Khajuri Canal From Km.1.800 to km. 11.300 LOT-05,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,15-Oct-2025 02:00 PM,,NA ,90.0,No ,No,Online,21-Oct-2025 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",MIRZAPUR,231001.0,2.0,,Mahesh Kumar Dubey,"269,077",Accepted-AOC,21-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",unknown
2025_SCIDC_1091533_1,917/EE (E)/Lucknow-Amethi/25-26 dt 12.11.25,9.50Mtr. Semi highmast Light work at Block- Shukul Bajar and Jamo in Distt. Amethi. (Vidhayak Nidhi work),9.50Mtr. Semi highmast Light work at Block- Shukul Bajar and Jamo in Distt. Amethi. (Vidhayak Nidhi work),Works,Open Tender,Percentage,Electrical Works,No,No,NA ,17-Nov-2025 05:00 PM,01-Dec-2025 11:03 AM,NA ,90.0,No ,No,Offline,24-Nov-2025 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Allahabad,Amethi,227405.0,2.0,,NEELAMRAJ CONSTRUCTION PVT LTD,"1,758,020.22",Accepted-AOC,01-Dec-2025,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Allahabad,unknown
2025_UPIDC_1086414_28,03/EE/2025-26,Scrapping of internal section of Kakarait Dy b/w km. 0.000 to km. 5.200,Scrapping of internal section of Kakarait Dy b/w km. 0.000 to km. 5.200,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,25-Nov-2025 10:00 AM,,NA ,90.0,No ,No,Online,01-Dec-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||CPB, chandauli",Kakrait Dy,232109.0,2.0,"2,49,618",ANIL KUMAR SINGH,"241,879.36",Accepted-AOC,04-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||CPB, chandauli",unknown
2026_SCIDC_1104760_1,118/FZD/MLA/25-26,"CONSTRUCTION OF INTERLOCKING ROAD FROM VIRENDRA YADAV JI KHET TO PANCHAYAT GHAR AT VILL. -NAGLA JHAPARA, BLOCK- JASRANA DISTT. FIROZABAD.","CONSTRUCTION OF INTERLOCKING ROAD FROM VIRENDRA YADAV JI KHET TO PANCHAYAT GHAR AT VILL. -NAGLA JHAPARA, BLOCK- JASRANA DISTT. FIROZABAD.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,08-Jan-2026 03:00 PM,,NA ,180.0,No ,No,Offline,16-Jan-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,sikandra agra,282007.0,2.0,"21,10,000",M/s MAA BUILDERS,"2,109,092.1",Accepted-AOC,21-Jan-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,unknown
2025_UPPRC_1077000_1,51/UPPCL/GM-7/E-TENDER/2025-26 Dated-20.09.2025,"Construction of I.T.I. Cum skill development centre Sarojini Nagar, District-Lucknow (U.P.)","Construction of I.T.I. Cum skill development centre Sarojini Nagar, District-Lucknow (U.P.)",Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,24-Sep-2025 04:00 PM,,NA ,90.0,No ,No,Online,08-Oct-2025 04:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,"Sarojini Nagar, District-Lucknow (U.P.)",226008.0,2.0,"15,50,95,000",M/s Akankcha Enterprises,"151,202,235.97",Rejected-AOC,02-Jan-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,unknown
2025_UPIDC_1086698_41,04/AE-IV/2025-26,"Earth Work in Silt Clearance/Scraping of Nai Mr. from Km. 0.000 to Km. 2.400, Humayupur Mr. from Km. 0.000 to Km. 1.150, Vijaipur Mr. from Km. 0.000 to Km. 2.400 and Gambhirvan Mr. from Km. 0.000 to Km. 1.500",Silt Clearance/Scraping,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,13-Nov-2025 10:00 AM,,NA ,90.0,No ,No,Online,19-Nov-2025 10:30 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",AZAMGARH,276001.0,2.0,"1,50,000",M/S BABU LAL YADAV THIKEDAR,"128,254.3",Accepted-AOC,02-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",unknown
2026_RDUP_1104121_8,"1561/Acc./Ni.Su./2025-26, dt. 17.12.2025",Vikash khand Chaumuha ke gram syarah mai yatri shed ka nirman karya.,Vikash khand Chaumuha ke gram syarah mai yatri shed ka nirman karya.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,06-Jan-2026 03:00 PM,,NA ,90.0,No ,No,Offline,12-Jan-2026 04:00 PM,Commissioner Rural Development UP||JDC Agra||CDO Mathura||DDO Mathura,Mathura,281001.0,2.0,"6,91,000",M/S Govind Ram Contractor And Suppliers,"690,150.703",Rejected-Finance,19-Jan-2026,Commissioner Rural Development UP||JDC Agra||CDO Mathura||DDO Mathura,unknown
2026_RDUP_1104132_2,"Memo/Acc./Ni.Su./2025-26, dt. 15.12.2025",Vikash Khand Nandgaon ke gram Hulvana mai avshesh payjal aporti karya.,Vikash Khand Nandgaon ke gram Hulvana mai avshesh payjal aporti karya.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,06-Jan-2026 03:00 PM,,NA ,90.0,No ,No,Offline,12-Jan-2026 04:00 PM,Commissioner Rural Development UP||JDC Agra||CDO Mathura||DDO Mathura,Mathura,281001.0,2.0,"8,33,000",G M CONTRACTOR,"833,025.539",Rejected-Finance,19-Jan-2026,Commissioner Rural Development UP||JDC Agra||CDO Mathura||DDO Mathura,unknown
2025_UPSWC_1096242_1,2025122616-3,Repair/Construction of UPSWC Godowns at Sikandrabad Part-C,Repair/Construction of UPSWC Godowns at Sikandrabad Part-C,Works,Open Tender,Percentage,Civil Works,No,No,NA ,05-Dec-2025 06:00 PM,,18-Dec-2025 02:00 PM ,90.0,No ,No,Offline,22-Dec-2025 10:00 AM,UP STATE WAREHOUSING CORPORATION,Sikandrabad,203205.0,2.0,"38,21,000",SUMAN ENTERPRISES,"3,247,849.91",Rejected-AOC,08-Jan-2026,UP STATE WAREHOUSING CORPORATION,unknown
2025_REDUP_1101122_3,"838/RED/Etender(22)/2025-26, Dt. 04.12.2025",Gram Panchayat Trikoliya ke majra Belbhariya me Triveni Singh ke khet se Devi Mata sthan tak interlocking nirman karya-Payagpur_03,Gram Panchayat Trikoliya ke majra Belbhariya me Triveni Singh ke khet se Devi Mata sthan tak interlocking nirman karya-Payagpur_03,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,24-Dec-2025 12:00 PM,,NA ,90.0,No ,No,Online,02-Jan-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,Bahraich,271801.0,2.0,"6,17,000",M/s Vikram Jaiswal,"726,775.16",Rejected-Finance,13-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,unknown
2025_UPIDC_1077677_7,03/EE/2025-26,SILT CLEARENCE OF KARHAL DY. FROM KM. 0.000 TO KM. 22.530,SILT CLEARENCE OF KARHAL DY. FROM KM. 0.000 TO KM. 22.530,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,29-Sep-2025 10:00 AM,,NA ,90.0,No ,No,Online,04-Oct-2025 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||LGC, etawah",ETAWAH,206001.0,2.0,"9,73,000",SHAILENDRA SINGH,"680,981",Rejected-Finance,05-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||LGC, etawah",unknown
2025_YEIDA_1083328_24,YEA/GM(PROJECT)/2025/432 DT-16/10/2025,Construction of service road 130m wide road along sector -21 YEA (i/c 05 year maintenance ) WC-02,Construction of service road 130m wide road along sector -21 YEA (i/c 05 year maintenance ) WC-02,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,30-Oct-2025 06:55 PM,,NA ,90.0,No ,No,Online,13-Nov-2025 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,2.0,"4,32,62,430",M/S GUPTA ASSOCIATES,"31,495,049.65",Accepted-AOC,09-Jan-2026,Yamuna Expressway Industrial Development Authority,unknown
2025_REDUP_1099103_9,1613/red/tender/Unnao/25-26 Dt-18-12-2025,Gram Goosakutub me Mahadev baba Minder Se Arurendra Patel ki Dadi ki Samadhi tak evm Guddu ke Dukan se Tapeswar ke Makan tak Interlocking Road va Nali ka Nirman karye,Gram Goosakutub me Mahadev baba Minder Se Arurendra Patel ki Dadi ki Samadhi tak evm Guddu ke Dukan se Tapeswar ke Makan tak Interlocking Road va Nali ka Nirman karye,Works,Open Tender,Percentage,Civil Works,No,No,Na ,15-Dec-2025 04:00 PM,,NA ,90.0,No ,No,Online,22-Dec-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,Unnao,209801.0,2.0,"10,05,000",M/S DIPTI KATIYAR,"1,004,859.24",Accepted-AOC,27-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,unknown
2025_UPIDC_1078704_28,TN-05/EE/2025-26,TN-05/EE/2025-26 Rajwaha Main Basera Ke Km 18.500 to Km 19.200 ke madhya nahar sewamarg ke navinikaran ka karya Lot No-28,Rajwaha Main Basera Ke Km 18.500 to Km 19.200 ke madhya nahar sewamarg ke navinikaran ka karya,Works,Open Tender,Item Wise,Civil Works,No,No,as per tender notice ,30-Sep-2025 11:00 AM,,NA ,90.0,No ,No,Online,06-Oct-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",Muzaffarnagar,251001.0,2.0,"12,71,000",ANANT BUILDER,"989,037",Accepted-AOC,11-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",unknown
2025_UPIDC_1080725_1,NIT No. 02/EE/2025-26,SILT CLERANCE/SCRAPING OF ROZA DY. FROM KM 0.000 TO KM 23.130 FOR YEAR 2025-26.,SILT CLERANCE/SCRAPING OF ROZA DY. FROM KM 0.000 TO KM 23.130 FOR YEAR 2025-26.,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,10-Oct-2025 09:00 AM,,NA ,90.0,No ,No,Online,15-Oct-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||NWMPD, shahjahanpur",Shahjahanpur,242001.0,2.0,"11,54,000",PANACEA TECHNOLOGY,"1,067,129.38",Rejected-Technical,30-Oct-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||NWMPD, shahjahanpur",unknown
2025_UPIDC_1063632_41,03/AEIV/2025-26,"Maintenance and Repairing of Type-IV Residence No 12/5 at New Parikalp Vihar Colony, Telibagh, Lucknow.(Lot No.41)","Maintenance and Repairing of Type-IV Residence No 12/5 at New Parikalp Vihar Colony, Telibagh, Lucknow.(Lot No.41)",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Aug-2025 03:00 PM,,NA ,90.0,No ,No,Online,18-Aug-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",new Parikalp Vihar colony,226002.0,2.0,,m/s mohd zaheer,"155,711.23",Rejected-AOC,01-Sep-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",unknown
2025_UPIDM_1002239_10,12//EE/MLCDBanda/2024-25,"All work of laying, commissioning and testing of A.CMAZZA pipeline 350mm reach 0.95 to 1.45 km of the water distribution system of Achreel 2 Minor under the new Singhvahini Pump.Lot-10","All work of laying, commissioning and testing of A.CMAZZA pipeline 350mm reach 0.95 to 1.45 km of the water distribution system of Achreel 2 Minor under the new Singhvahini Pump.Lot-10",Works,Open Tender,Percentage,Civil Works,No,No,NA ,05-Feb-2025 12:00 PM,,NA ,90.0,No ,No,Online,11-Feb-2025 02:30 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Banda||Executive Engineer MLCD Banda,BANDA,210001.0,2.0,"13,35,000",SURESH KUMAR CONTRACTOR,"1,332,196.5",Rejected-Finance,24-Jan-2026,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Banda||Executive Engineer MLCD Banda,unknown
2025_UPIDC_1063632_55,03/AEIV/2025-26,"Repairing of Sanitary Items at Ground to 4th floor of Dr. Ram Manohar Lohiya Parikalp Bhawan Telibagh, Lucknow.(Lot No.55)","Repairing of Sanitary Items at Ground to 4th floor of Dr. Ram Manohar Lohiya Parikalp Bhawan Telibagh, Lucknow.(Lot No.55)",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Aug-2025 03:00 PM,,NA ,90.0,No ,No,Online,18-Aug-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow","Prikalp Bhawan Telibagh, Lucknow.",226002.0,2.0,,M/S SAMRAT TRADERS,"165,273",Rejected-AOC,01-Sep-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",unknown
2025_SCIDC_1101900_3,1004/E.E. BLY/E-Tender/BLY/2025-26 Dt. 26.12.2025,Construction of Smariti gate at Stat Bareilly-Badaun Road (Vidhayak Nidhi),Construction of Smariti gate at Stat Bareilly-Badaun Road (Vidhayak Nidhi),Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,09-Jan-2026 12:00 PM,,NA ,90.0,No ,No,Offline,14-Jan-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,Bareilly,243001.0,2.0,"10,32,607",M/S MAHAVEER CONSTRUCTION AND GENERAL ORDER SUPPLIERS,"1,032,297.22",Accepted-AOC,19-Jan-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,unknown
2025_UPIDC_1082164_26,04/EE/2025-26,Silt clearance of Laharpur Dy. from km 0.000 to km 23.864 (Lot-26),Silt clearance of Laharpur Dy. from km 0.000 to km 23.864 (Lot-26),Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,14-Oct-2025 09:00 AM,,16-Oct-2025 12:00 PM ,90.0,No ,No,Online,27-Oct-2025 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Sitapur,261001.0,2.0,"11,39,000",M/s Mahendra Kumar,"774,980",Not Admitted-Fee/PreQual/Technical,29-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",unknown
2026_UPIDC_1104302_2,06/EE/Matatila/2025-26,S/E for repairing work of A and E-Type Residance of Matatila Colony For the year 2025-26,S/E for repairing work of A and E-Type Residance of Matatila Colony For the year 2025-26,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,07-Jan-2026 10:00 AM,,NA ,90.0,No ,No,Online,15-Jan-2026 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||MDD, jhansi",jhansi,284001.0,2.0,"33,20,000",SHRI SAI ASSOCIATES,"1,913,683.39",Rejected-AOC,29-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||MDD, jhansi",unknown
2025_UPIDC_1083873_19,05/AE-5/2025-26,Earth work in silt clearance/Scarping of Shivpur Mr. from km. 0.000 to km. 2.800,Earth work in silt clearance/Scarping of Shivpur Mr. from km. 0.000 to km. 2.800,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,06-Nov-2025 10:00 AM,,NA ,90.0,No ,No,Online,12-Nov-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",Balrampur,271201.0,2.0,"68,000",M/S ANAND KUMAR,"77,503.52",Accepted-AOC,22-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",unknown
2025_UPIDC_1080765_40,03/EE/2025-26,SILT CLEARENCE AND BED BERM SCRAPING ON MANPUR MR FROM KM 0.000 TO KM 6.250,SILT CLEARENCE AND BED BERM SCRAPING ON MANPUR MR FROM KM 0.000 TO KM 6.250,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Oct-2025 09:00 AM,,NA ,90.0,No ,No,Online,15-Oct-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",BASTI,272001.0,2.0,"1,86,000",M/S ANSHUMAN SINGH YADAV CONSTRUCTION,"109,271.51",Rejected-Finance,30-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",unknown
2025_UPIDC_1083873_31,05/AE-5/2025-26,Earth work in silt clearance/Scarping of Shrinagar Mr. from km. 0.000 to km. 4.000,Earth work in silt clearance/Scarping of Shrinagar Mr. from km. 0.000 to km. 4.000,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,17-Nov-2025 10:00 AM,,NA ,90.0,No ,No,Online,22-Nov-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",Balrampur,271201.0,2.0,"68,000",DEV PRAKASH TRIPATHI,"55,350",Accepted-AOC,20-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",unknown
2025_UPIDC_1083873_25,05/AE-5/2025-26,Earth work in silt clearance/Scarping of Bhithaura Mr. from km. 0.000 to km. 3.100,Earth work in silt clearance/Scarping of Bhithaura Mr. from km. 0.000 to km. 3.100,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,06-Nov-2025 10:00 AM,,NA ,90.0,No ,No,Online,12-Nov-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",Balrampur,271201.0,2.0,"53,000",DEV PRAKASH TRIPATHI,"48,095",Accepted-AOC,20-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",unknown
2026_CEDPW_1105047_1,5280/2Com(B)-Gonda Circle/25-26 Dt. 18.12.25,Widening and Strenthening of Bashi Etwa Belha Road (SH-159) Ch 47.000 to 77.825 in Distt Balrampur,Widening and Strenthening of Bashi Etwa Belha Road (SH-159) Ch 47.000 to 77.825 in Distt Balrampur,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,09-Jan-2026 02:20 PM,,12-Jan-2026 12:00 PM ,120.0,No ,No,Online,16-Jan-2026 12:30 PM,Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda,BALRAMPUR,272001.0,2.0,"76,00,00,000",M/s Alok Construction,"710,630,271",Accepted-AOC,23-Jan-2026,Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda,unknown
2025_UPIDC_1085715_108,02/AE-II/2025-26,Earth Work in Silt Clearance and Scraping of Saghanpur Mr. from Km. 0.000 to Km. 1.700 and Mahuwa Mr. from Km. 0.000 to Km. 2.300,Silt Clearance and Scraping,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Nov-2025 01:00 PM,,NA ,90.0,No ,No,Online,26-Nov-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",AZAMGARH,276001.0,2.0,"83,000",SHRI DINESH KUMAR,"78,597.18",Accepted-AOC,13-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",unknown
2025_UPIDC_1088571_2,01/EE/2025-26,Laying of Geotube 20 mtr length 2.0 mtr dia in 60 mtr length R/B of River Ganga e in Prayagraj in Magh Mela 2025-26,Laying of Geotube 20 mtr length 2.0 mtr dia in 60 mtr length R/B of River Ganga e in Prayagraj in Magh Mela 2025-26,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,06-Nov-2025 10:00 AM,,NA ,90.0,No ,No,Online,17-Nov-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||FWD, allahabad",MAGH MELA AREA,211006.0,2.0,"7,89,000",AKANSHA ENTERPRISES,"378,147.6",Rejected-AOC,09-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||FWD, allahabad",unknown
2025_UPIDC_1083873_27,05/AE-5/2025-26,Earth work in silt clearance/Scarping of Mashihabad Mr. from km. 0.000 to km. 3.300,Earth work in silt clearance/Scarping of Mashihabad Mr. from km. 0.000 to km. 3.300,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,06-Nov-2025 10:00 AM,,NA ,90.0,No ,No,Online,12-Nov-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",Balrampur,271201.0,2.0,"82,000",M/S RAM SAGAR,"80,620",Rejected-Finance,22-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",unknown
2025_UPIDC_1091427_2,Tender Notic 03/SE/2025-26,Bituminous Painting on Approach Road of constructed D.R.B. at different chainage in between km. 105.500 to km. 109.000 of Rapti Main Canal and constructed V.R.B/D.R.B. at different chainage Pakdihwa Minor.,Bituminous Painting on Approach Road of constructed D.R.B. at different chainage in between km. 105.500 to km. 109.000 of Rapti Main Canal and constructed V.R.B/D.R.B. at different chainage Pakdihwa Minor.,Works,Open Tender,Item Wise,Civil Works - Roads,No,No,NA ,17-Nov-2025 02:00 PM,,NA ,90.0,No ,No,Online,28-Nov-2025 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti",Siddharthnagar,272152.0,2.0,,M/S ABHAY ASSOCIATES,"16,720,095.65",Rejected-Finance,01-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti",unknown
