Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2026_UPIDC_1105444_1,04/EE/2025-26,01 Construction of Remaining Drainage Syphon of Nagar Dy. System of Kalyanpur Minor at Km. 2.300 in District-Basti.,Construction of Remaining Drainage Syphon of Nagar Dy. System of Kalyanpur Minor at Km. 2.300 in District-Basti.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,12-Jan-2026 10:00 AM,,NA ,90.0,No ,No,Online,22-Jan-2026 12:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda||SCD Faizabad",Basti,224001.0,2.0,,M/S GANESH DUTT SINGH CONTRACTOR,"1,081,286.76",Accepted-AOC,07-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda||SCD Faizabad",unknown
2026_SCIDC_1121551_1,153/FZD/MP/25-26,"CONSTRUCTION OF C.C. ROAD FROM BITU MUKHIYA HOUSE TO BANSI WALA TIRAHA AT VILL. KURRI KUPA, TEHSIL- FIROZABAD.","CONSTRUCTION OF C.C. ROAD FROM BITU MUKHIYA HOUSE TO BANSI WALA TIRAHA AT VILL. KURRI KUPA, TEHSIL- FIROZABAD.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2026 06:55 PM,,NA ,180.0,No ,No,Offline,09-Mar-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,SIKANDRA AGRA,282007.0,2.0,"21,61,000",M/S RAJKAMAL CONSTRUCTIONS,"2,160,556.8",Not Admitted-Fee/PreQual/Technical,16-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,unknown
2026_UPIDC_1109662_1,05/SE/2025-26,"Construction of VRB at Km 1.350, inlet at Km 1.100 and WBM on service road of escape channel located at Km 22.900 of Arjun Feeder Canal.","Construction of VRB at Km 1.350, inlet at Km 1.100 and WBM on service road of escape channel located at Km 22.900 of Arjun Feeder Canal.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,27-Jan-2026 11:30 AM,,NA ,90.0,No ,No,Online,06-Feb-2026 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba",MAHOBA,210427.0,2.0,,M/S LODHI ENTERPRISES,"92,136,845.3",Rejected-Finance,13-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba",unknown
2026_UPIDC_1115288_2,04/EE/2025-26,Silt Clearance of Dharmnagri Drain from km. 0.000 to km. 1.800 for the year 2025-26(Lot-02),Silt Clearance of Dharmnagri Drain from km. 0.000 to km. 1.800 for the year 2025-26,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,19-Feb-2026 10:00 AM,,NA ,90.0,No ,No,Online,25-Feb-2026 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-4, bijnore",Bijnor,246701.0,2.0,"1,91,000",M/S SANJEEV KUMAR CONTRACTOR,"134,131.5",Rejected-AOC,16-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-4, bijnore",unknown
2026_UPIDM_1109521_1,37/EE-LID GKP/17/01/2026,"NABARD Funded Modernization of Doharighat Shayak Pump Canal, Dist- Ballia. Supply, Installation, Testing and Commissioning of dismantling joints of delivery pipe line 700 mm Dia for pump no. 01,02,03,04 and 05 At DSP Ballia.","NABARD Funded Modernization of Doharighat Shayak Pump Canal, Dist- Ballia. Supply, Installation, Testing and Commissioning of dismantling joints of delivery pipe line 700 mm Dia for pump no. 01,02,03,04 and 05 At DSP Ballia.",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,27-Jan-2026 12:00 PM,,NA ,90.0,No ,No,Online,03-Feb-2026 03:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,BALLIA,277001.0,2.0,"29,50,000",M/S M.K. ENTERPRISES,"2,322,500",Accepted-AOC,01-Mar-2026,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,unknown
2026_SCIDC_1118474_1,0100/EE/MBD/NIDHI/2024-25 Dt. 20-02-2026,"Construction work of 110.00 meter CC tiles road and drain from canal track to Ayesha Mosque in village Chandkhedi, Block-Dilari, District Moradabad. (MLA-Nidhi Work)","Construction work of 110.00 meter CC tiles road and drain from canal track to Ayesha Mosque in village Chandkhedi, Block-Dilari, District Moradabad. (MLA-Nidhi Work)",Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,20-Feb-2026 02:00 PM,,NA ,60.0,No ,No,Offline,26-Feb-2026 11:00 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,THAKURDWARA,244601.0,3.0,"9,99,204",M/S A.H CONSTRUCTION AND DEVLOPERS,"998,704.4",Accepted-AOC,27-Feb-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,unknown
2026_UPIDC_1108458_2,24/SE/DCA/2025-26,"Restoration of Damaged V.R.B, Strengthening of Canal Bank and Kharanja work on Left Service Road in between Km. 0.000 to Km. 12.000 of Majupur Dy. in Khair Vidhansabha of Aligarh District.","Restoration of Damaged V.R.B, Strengthening of Canal Bank and Kharanja work on Left Service Road in between Km. 0.000 to Km. 12.000 of Majupur Dy. in Khair Vidhansabha of Aligarh District.",Works,Open Tender,Item Wise,Civil Works,No,No,NA ,12-Feb-2026 04:00 PM,,NA ,90.0,No ,No,Online,18-Feb-2026 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",ALIGARH,202001.0,2.0,"2,67,65,000",S F INFRA PROJECTS,"17,389,548",Rejected-Technical,18-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",unknown
2026_SCIDC_1115652_1,133/FZD/MP/25-26,"CONSTRUCTION OF C.C. ROAD FROM SHRI UDAYVEER SINGH HOUSE TO SHRI DILEEP KUMAR S/O RAMRAJ SINGH EX. PRADHAN HOUSE BRAHAMDEV ASHRAM AT VILL. GARHI KI PULIYA, JASRANA- BHERI LINK ROAD, TAHSIL JASRANA, FIROZABAD.","CONSTRUCTION OF C.C. ROAD FROM SHRI UDAYVEER SINGH HOUSE TO SHRI DILEEP KUMAR S/O RAMRAJ SINGH EX. PRADHAN HOUSE BRAHAMDEV ASHRAM AT VILL. GARHI KI PULIYA, JASRANA- BHERI LINK ROAD, TAHSIL JASRANA, FIROZABAD.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,13-Feb-2026 01:00 PM,,NA ,180.0,No ,No,Offline,20-Feb-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,sikandra agra,282007.0,2.0,"27,11,000",M/S RAJKAMAL CONSTRUCTIONS,"2,711,062.27",Rejected-Technical,16-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,unknown
2026_UPGWD_1103514_1,10/EEGWD/SRE/ABHY/RWH/2025-26,CONSTRUCTION OF ROOFTOP RAIN WATER HARVESTING,Construction of rooftop rainwater harvesting at various building and blocks of Muzaffarnagar Janta inter college kukda sadar muzaffrngr Kalyankari inter college Baghra Gandhi Inter college charthawal,Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,05-Jan-2026 10:00 AM,,NA ,90.0,No ,No,Online,13-Jan-2026 10:00 AM,"Office of The Director Ground Water Department||Superintending Engineer Bareilly||Executive Engi, GWD Dn-Saharanpur (Hydrological)","Sadar Muzaffarnagar, Baghra, Charthawal",247001.0,2.0,,KRISHNAENTERPRISES,"2,446,420.72",Rejected-AOC,17-Mar-2026,"Office of The Director Ground Water Department||Superintending Engineer Bareilly||Executive Engi, GWD Dn-Saharanpur (Hydrological)",unknown
2026_UPPRC_1115502_1,20/PCL/PM/Unit-36/Noida/25-26 Dt 11.02.26,Construction work of Toilet Block and Drinking Water Facility at Govt. High School Mataur District Ghaziabad,Construction work of Toilet Block and Drinking Water Facility at Govt. High School Mataur District Ghaziabad,Works,Open Tender,Percentage,Civil Works,No,No,NA ,12-Feb-2026 06:00 PM,,NA ,90.0,No ,No,Online,25-Feb-2026 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-36 Noida,Govt. High School Mataur District Ghaziabad,201205.0,2.0,"23,85,000",M/S MAHAVEER ENGINEERS,"1,991,008.791",Rejected-AOC,17-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-36 Noida,unknown
2026_UPVDS_1119741_2,11/2/Anu.(Compu.)/2015,Supply of Laptop,As per TOR,Goods,Open Tender,Item Rate,Computer- H/W,No,No,NA ,17-Mar-2026 03:15 PM,,NA ,90.0,No ,No,Offline,24-Mar-2026 01:00 PM,UP Vidhansabha,"Uttar Pradesh Vidhan Sabha, Lucknow",226001.0,2.0,,Gempertsin pvt ltd,"798,500",Rejected-AOC,28-Mar-2026,UP Vidhansabha,unknown
2026_UPPRC_1118877_1,24/PCL/PM/Unit-36/Noida/20-26 Dt 19.02.26,Construction of Library Room for Higher Secondary School at-Shadipur Chhidauli in Distt.-Gautam Budh Nagar,Construction of Library Room for Higher Secondary School at-Shadipur Chhidauli in Distt.-Gautam Budh Nagar,Works,Open Tender,Percentage,Civil Works,No,No,NA ,21-Feb-2026 01:00 PM,,NA ,90.0,No ,No,Online,10-Mar-2026 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-36 Noida,hadipur Chhidauli in Distt.-Gautam Budh Nagar,203002.0,2.0,"15,90,000",M/S INDER SINGH,"1,330,934.056",Accepted-AOC,18-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-36 Noida,unknown
2026_REDUP_1119268_8,2324/RED Tender KUSHINAGAR,VIKAS KHAND PADRAUNA KE GRAM SABHAPIPRA SUJAN ME RAJENDRA KE GHAR SE VIJAY PRATAP KE MADAI TAK JANE WALE MARG PAR CCROAD NIRMAD KARYA,VIKAS KHAND PADRAUNA KE GRAM SABHAPIPRA SUJAN ME RAJENDRA KE GHAR SE VIJAY PRATAP KE MADAI TAK JANE WALE MARG PAR CCROAD NIRMAD KARYA,Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2026 03:00 PM,,NA ,90.0,No ,No,Online,05-Mar-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,work,274302.0,2.0,"19,24,000",VIKRANT ASSOCIATES,100.0,Rejected-Finance,17-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,unknown
2026_UPIDC_1112053_1,30/SE/DCA/2025-26,Renewal of Servce Road of Jarcha Dy. From Km. 4.210 to Km. 9.000,Renewal of Servce Road of Jarcha Dy. From Km. 4.210 to Km. 9.000,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,07-Feb-2026 02:00 PM,,09-Feb-2026 01:00 PM ,90.0,No ,No,Online,13-Feb-2026 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",BULANDSHAHAR,203001.0,2.0,"2,04,00,000",M/s B.B.Goyal,"14,248,320",Accepted-AOC,27-Feb-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",unknown
2026_UPIDC_1113317_1,2480/T-10/2025-26 dt- 27-01-2026,RAJWAHA FAJALPUR KE KM 3.793 SE KM 6.830 TAK BAYE BANK PAR NAHAR PATRI KE NAVINIKARAN KA KARYA.,RAJWAHA FAJALPUR KE KM 3.793 SE KM 6.830 TAK BAYE BANK PAR NAHAR PATRI KE NAVINIKARAN KA KARYA.,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,07-Feb-2026 11:00 AM,,NA ,90.0,No ,No,Online,16-Feb-2026 02:00 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E L D E Yamuna Canal Prabudhnagar(Muzaffarnagar),SHAMLI,247776.0,2.0,,SUDESH KUMAR CONTRACTOR,"593,058.875",Accepted-AOC,17-Mar-2026,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E L D E Yamuna Canal Prabudhnagar(Muzaffarnagar),unknown
2026_SCIDC_1120079_2,310/E.E.E. Bly/E-Tender/BLY/2025-26 Dt. 25.02.2026,18 Nos. SITC of 30 watt Solar LED Street Light at Various Places in Vidhan Sabha Aera Kantt. District Bareilly (Vidhayak Nidhi),18 Nos. SITC of 30 watt Solar LED Street Light at Various Places in Vidhan Sabha Aera Kantt. District Bareilly (Vidhayak Nidhi),Works,Open Tender,Item Rate,Solar Street Lights,No,No,NA ,09-Mar-2026 06:55 PM,,NA ,90.0,No ,No,Offline,16-Mar-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Bareilly,Bareilly,243001.0,2.0,"3,83,400",GREENAGE INDIA RESOURCES PRIVATE LIMITED,"383,208.3",Accepted-AOC,20-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Bareilly,unknown
2026_REDUP_1119572_1,1187/RED/ENIV/NIR/25-26 Dt 30-01-2026,Vikas Bhawan Gonda ke Rangai Putai ka Karya,Vikas Bhawan Gonda ke Rangai Putai ka Karya,Works,Open Tender,Percentage,Civil Works,No,No,NA ,24-Feb-2026 09:00 AM,,NA ,90.0,No ,No,Online,01-Mar-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,EE RED Gonda,271001.0,2.0,"4,22,874",atharv construction,"397,544.14",Accepted-AOC,19-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,unknown
2026_UPIDC_1106549_4,08/SE/2025-26,PROTECTION WORK OF RAPTI MAIN CANAL ESCAPE OFFTAKE FROM Km. 67.460 OF TAIL FALL Km. 0.850 FOR SCOURING AND EROSION CUM EARTH WORK IN SERVICE ROAD FOR APPROACH. in distt. Balrampur.,as per tender notice,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Feb-2026 10:00 AM,,NA ,90.0,No ,No,Online,03-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-1, Balrampur",Balrampur,271201.0,2.0,"1,50,41,000",AKANKSHA ASSOCIATES,"14,205,232.51",Rejected-Finance,18-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-1, Balrampur",unknown
2026_SCIDC_1117393_1,2289 /EE Basti /E-Tender /Purvanchal Nidhi Basti Sadar /2025-26 Date 17 -02-2026,Construction of CC Road work at Gram Dudhaura Me Damar Road Se Phoniks Public School Dudhaura Tak Distt Basti. ( Purvanchil Nidhi Basti sadar),Construction of CC Road work at Gram Dudhaura Me Damar Road Se Phoniks Public School Dudhaura Tak Distt Basti. ( Purvanchil Nidhi Basti sadar),Works,Open Tender,Percentage,Civil Works,No,No,NA ,18-Feb-2026 09:00 AM,,21-Feb-2026 12:00 PM ,90.0,No ,No,Offline,25-Feb-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,Basti,272001.0,2.0,"23,58,000",M/S BANSHI DHAR AND SONS,"2,354,588",Rejected-Finance,24-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,unknown
2026_SCIDC_1121243_1,157/FZD/MP/25-26,"CONSTRUCTION OF C.C. ROAD FROM FATEHABAD ROAD TO PRIMARY SCHOOL AT VILL. KHANJAPUR, GRAM PANCHAYAT BARKATPUR, TEHSIL- FIROZABAD.","CONSTRUCTION OF C.C. ROAD FROM FATEHABAD ROAD TO PRIMARY SCHOOL AT VILL. KHANJAPUR, GRAM PANCHAYAT BARKATPUR, TEHSIL- FIROZABAD.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2026 02:30 PM,,NA ,180.0,No ,No,Offline,09-Mar-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,sikandra agra,282007.0,2.0,"21,18,000",M S CONSTRUCTION,"2,117,385.54",Not Admitted-Fee/PreQual/Technical,18-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,unknown
2026_SCIDC_1111116_1,602/E E/Ayo/E Tender/MLA FUND/25-26 30.01.2026,Under MLA Fund Scheme CONSTRUCTION OF CC ROAD AT BLOCK AKBARPUR VILLAGE Suvarpur,Under MLA Fund Scheme CONSTRUCTION OF CC ROAD AT BLOCK AKBARPUR VILLAGE Suvarpur me Bhola Yadav ke ghar se Masjid tak,Works,Open Tender,Percentage,Construction Works,No,No,NA ,31-Jan-2026 12:05 PM,,03-Feb-2026 11:00 AM ,90.0,No ,No,Offline,06-Feb-2026 11:00 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,Ambedkarnagar,224122.0,2.0,,M/S VK CONSTRUCTION CO.,"1,223,900",Rejected-Finance,01-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,unknown
2026_UPIDC_1109463_6,11/SE/2025-26,RECONSTRUCTION OF 2 NOS DAMAGED VRB LOCATED ON MADHUBANI BRANCH IN DISTRICT MAHARAJGANJ,RECONSTRUCTION OF 2 NOS DAMAGED VRB LOCATED ON MADHUBANI BRANCH IN DISTRICT MAHARAJGANJ,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,30-Jan-2026 10:00 AM,,NA ,90.0,No ,No,Online,13-Feb-2026 01:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",MAHARAJGANJ,273303.0,2.0,,M/S DIVYA CONSTRUCTION,"10,836,153.3",Rejected-Finance,13-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",unknown
2026_UPIDM_1113746_1,17/EE/WEDK/2025-2026/Lot No. 01,"Erection of 03 Nos. old gate shutter assembly after repairing and maintenance at Km. 16.200 Fatehpur feeder under juridiction of Irrigation Division, Kanpur Dehat","Erection of 03 Nos. old gate shutter assembly after repairing and maintenance at Km. 16.200 Fatehpur feeder under juridiction of Irrigation Division, Kanpur Dehat",Works,Open Tender,Item Wise,Miscellaneous Works,No,No,NA ,09-Feb-2026 10:30 AM,,NA ,90.0,No ,No,Online,16-Feb-2026 01:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,FATEHPUR FEEDER,209214.0,2.0,"11,47,000",SHIV RAM ENTERPRISES,"1,119,472",Accepted-AOC,17-Mar-2026,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
2026_SCIDC_1120979_1,160/EE/SRE/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Ashu Malik ji, MLA) 13 No. Installment of Semi Highmast Light in Various place (detail attached) at District- Saharanpur","Under Vidhayak Nidhi Yojna (Shri Ashu Malik ji, MLA) 13 No. Installment of Semi Highmast Light in Various place (detail attached) at District- Saharanpur",Works,Open Tender,Percentage,Electrical Works,No,No,NA ,27-Feb-2026 06:55 PM,,NA ,90.0,No ,No,Offline,05-Mar-2026 11:00 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,District Saharanpur,247001.0,2.0,"16,59,840",M/S A TO Z ASSOCIATES,"1,659,342",Accepted-AOC,27-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,unknown
2026_SCIDC_1121516_1,158/FZD/MP/25-26,"CONSTRUCTION OF C.C. ROAD FROM PRIMARY HEALTH CENTRE VIA RAGHUNATH HOUSE TO NAGLA MULLA FATEHPUR ROAD BAMBA AT VILL. BALCHANDPUR, TEHSIL- FIROZABAD.","CONSTRUCTION OF C.C. ROAD FROM PRIMARY HEALTH CENTRE VIA RAGHUNATH HOUSE TO NAGLA MULLA FATEHPUR ROAD BAMBA AT VILL. BALCHANDPUR, TEHSIL- FIROZABAD.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2026 06:55 PM,,NA ,180.0,No ,No,Offline,09-Mar-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,SIKANDRA AGRA,282007.0,2.0,"27,10,000",M S CONSTRUCTION,"2,709,507.64",Accepted-AOC,16-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,unknown
2026_SCIDC_1119777_1,1287/SE/LKO/Vara/E-Ten/25-26,Repair/Renovation and Electrical work in ATS Tarsara Varanasi.,Repair/Renovation and Electrical work in ATS Tarsara Varanasi.,Works,Open Tender,Percentage,Electrical Works,No,No,NA ,24-Feb-2026 06:00 PM,,27-Feb-2026 12:00 PM ,90.0,No ,No,Offline,06-Mar-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Lucknow,Varanasi,221207.0,2.0,,SABRI SAFETY SOLUTION,"13,221,217",Accepted-AOC,16-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Lucknow,unknown
2026_UPIDC_1112939_11,04/EE/2025-26,Repair of stair at Chandi Anti erosion work on right bank of Ganga river in Prayagraj,Repair of stair at Chandi Anti erosion work on right bank of Ganga river in Prayagraj,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,19-Feb-2026 10:00 AM,,NA ,90.0,No ,No,Online,24-Feb-2026 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||FWD, allahabad",PRAYAGRAJ,210000.0,2.0,"17,53,000",DEVENDRA KUMAR YADAV,"1,152,509",Not Admitted-Fee/PreQual/Technical,14-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||FWD, allahabad",unknown
2026_UPIDC_1117767_8,07/EE/2025-26,Construction of Drainage Crossing at Km. 1.700 and Km. 3.700 of Bakshanpur Distributary.,Construction of Drainage Crossing at Km. 1.700 and Km. 3.700 of Bakshanpur Distributary.,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,19-Feb-2026 12:22 PM,,NA ,90.0,No ,No,Online,25-Feb-2026 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-6, nazibabad",Najibabad,246763.0,2.0,"9,58,000",M/S AJAYPAL SINGH CONTRACTOR,"755,200",Rejected-Finance,17-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-6, nazibabad",unknown
2026_UPIDM_1104348_1,10/Lot-3/E.E./2025-26,Reach From 2.896 Kulaba no 17 to 3.171 Km Kulaba No 19 275.00 mtr total in main canal at Gurha pump canal block naraini distt banda,construction of CC lining Reach From 2.896 Kulaba no 17 to 3.171 Km Kulaba No 19 275.00 mtr total in main canal at Gurha pump canal block naraini distt banda,Works,Open Tender,Percentage,Civil Works,No,No,NA ,07-Jan-2026 10:00 AM,,NA ,90.0,No ,No,Online,16-Jan-2026 03:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Banda||Executive Engineer MLCD Banda,"Naraini, Banda",210001.0,2.0,,M/S AWADH CONSTRUCTION,"2,613,635.35",Not Admitted-Fee/PreQual/Technical,17-Mar-2026,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Banda||Executive Engineer MLCD Banda,unknown
2026_UPIDC_1115288_1,04/EE/2025-26,Silt Clearance of Banda Drain from km. 0.000 to km. 7.000 for the year 2025-26.(Lot-01),Silt Clearance of Banda Drain from km. 0.000 to km. 7.000 for the year 2025-26.,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,19-Feb-2026 10:00 AM,05-Mar-2026 12:33 PM,NA ,90.0,No ,No,Online,25-Feb-2026 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-4, bijnore",Bijnor,246701.0,2.0,"2,98,000",NEERAJ CONTRACTOR AND SUPPLIERS,"207,321.62",Rejected-AOC,16-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-4, bijnore",unknown
2026_UPIDC_1117767_9,07/EE/2025-26,"Construction of Drainage Crossing/V.R.B. at Km. 0.750, Km. 1.025 and Km. 2.120 of Kashmabad Minor.","Construction of Drainage Crossing/V.R.B. at Km. 0.750, Km. 1.025 and Km. 2.120 of Kashmabad Minor.",Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,19-Feb-2026 09:00 AM,,NA ,90.0,No ,No,Online,25-Feb-2026 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-6, nazibabad",Najibabad,246763.0,2.0,"14,35,000",M/S AJAYPAL SINGH CONTRACTOR,"1,152,990",Accepted-AOC,09-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-6, nazibabad",unknown
2026_UPIDC_1112939_10,04/EE/2025-26,"Repair work of Damage stone slope pitching between ch km 0.00 to km 0.100 Anti erosion work for protection from erosion of Vill group Narwar Chaukatha, Digihiya etc situated on the right bank of river Ganga in Meja","Repair work of Damage stone slope pitching between ch km 0.00 to km 0.100 Anti erosion work for protection from erosion of Vill group Narwar Chaukatha, Digihiya etc situated on the right bank of river Ganga in Meja",Works,Open Tender,Item Wise,Civil Works,No,No,NA ,13-Feb-2026 06:15 PM,,NA ,90.0,No ,No,Online,18-Feb-2026 06:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||FWD, allahabad",PRAYAGRAJ,210000.0,2.0,"31,70,000",SHARDA CONSTRUCTION,"2,165,456",Rejected-AOC,14-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||FWD, allahabad",unknown
