Tender ID,Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2023_UPCTL_804986_1,2023_UPCTL_804324_1,03(01)-ECTC/MBD/2023-24,Civil works for Construction of 02 No. 132 KV Bay at 220 KV S/s Amroha Distt. Amroha.,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle,,,,,,"2,234,127.66",,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle
2023_UPCTL_804986_1,2023_UPCTL_804986_1,03(01)-ECTC/MBD/2023-24,Civil works for Construction of 02 No. 132 KV Bay at 220 KV S/s Amroha Distt. Amroha.,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle,,,,,,"2,234,127.66",,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle
2023_UPCTL_805004_1,2023_UPCTL_805004_1,03(02)-ECTC/MBD/2023-24,"Construction of 01 No. 220 KV AIS Bay, 01 No. 220 KV Hybrid Module Bay and 01 No. 220 KV Bus Coupler Bay, Road and Partition wall for NCRTC at 220 KV S/s Modipuram, Meerut.",,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle,,,,,,"9,795,054",,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle
2023_UPCTL_814761_1,2023_UPCTL_810851_1,05(01)-ECTC/MBD/2023-24,"Civil Works for Construction of Security wall, Approach Road and Residene (01 No. Type-III and 02 Nos. Type-II) at 132/33 KV Sub-Station Dudhali Distt. Saharanpur",,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle,,,,,,"21,719,192",,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle
2023_UPCTL_814761_1,2023_UPCTL_814761_1,05(01)-ECTC/MBD/2023-24,"Civil Works for Construction of Security wall, Approach Road and Residene (01 No. Type-III and 02 Nos. Type-II) at 132/33 KV Sub-Station Dudhali Distt. Saharanpur",,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle,,,,,,"21,719,192",,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle
2023_UPCTL_818625_1,2023_UPCTL_814766_1,09(02)-ECTC/MBD/2023-24,Civil works for Installation of Tube well Boring at 132 KV S/s Rampur,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle,,,,,,"763,304",,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle
2023_UPCTL_818625_1,2023_UPCTL_818625_1,09(02)-ECTC/MBD/2023-24,Civil works for Installation of Tube well Boring at 132 KV S/s Rampur,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle,,,,,,"763,304",,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle
2023_UPCTL_818694_1,2023_UPCTL_818694_1,09(05)-ECTC/MBD/2023-24,Reconstruction/ Maintenance of Damaged Security wall of Switch Yard at 220 KV S/s Shamli Distt. Shamli,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle,,,,,,"1,401,899",,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle
2023_RVUNL_867863_1,2023_RVUNL_867863_1,ET06/OMC-III/CIMD-II/DTPS/2023,Comprehensive AMC for Preventive and Breakdown maintenance of installed instruments Hardware and software etc for online EQMS and LED Display board installed for displaying CSEMS and EQMS parameters of HTPS Aligarh for a period of two year,,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Harduaganj Thermal Power Project- UPRVUNL- Aligarh,,,,,,"1,173,136",,,UP Rajya Vidyut Utpadan Nigam Ltd||Harduaganj Thermal Power Project- UPRVUNL- Aligarh
2023_RVUNL_870431_1,2023_RVUNL_870431_1,W-OBR////6000004161_00,W-OBR////6000004161_00,,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,,,,,,"5,958,000",,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra
2023_UPCTL_804206_1,2023_UPCTL_804206_1,02(01)-ECTC/MBD/2023-24,Civil Work for Construction of Boundary wall including Retaining wall after Dismantling of old boundary wall and Earth filling of 01 Nos. 132 KV TSS Bay at 220/132 KV S/s Chandpur Distt. Bijnor,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle,,,,,,"6,289,392",,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle
2023_RVUNL_795239_1,2023_RVUNL_795239_1,W-OBR////6000001280_00,"Work of Overhauling, testing, servicing  commissioning  MARP,TSP-III Panels, solenoid operated valve, FCNRV, TTS   Annunciation System of unit no. 9th, 3x200 MW, BTPS,Obra",,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,,,,,,"415,492",,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra
2023_RVUNL_795263_1,2023_RVUNL_795263_1,N-OBR////6000001281_00,"works of Miscellaneous works/Repairing of C and I  Equipments (0.4KV Module, Power supply module, Cards etc)of unit 9, 3X200 MW,BTPS Obra of U.P. Rajya Vidyut Utpadan  Nigam Ltd.",,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,,,,,,"295,400",,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra
2023_RVUNL_866245_1,2023_RVUNL_866245_1,N-OBR/B/MMCII/PDIII/6000004052,"Supply of Spares of Bowl Mill for 2X200MW units, BTPS, Obra, Sonebhadra (U.P.)",,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,,,,,,"347,600",,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra
2023_RVUNL_867863_1,2023_RVUNL_867295_1,ET06/OMC-III/CIMD-II/DTPS/2023,Comprehensive AMC for Preventive and Breakdown maintenance of installed instruments Hardware and software etc for online EQMS and LED Display board installed for displaying CSEMS and EQMS parameters of HTPS Aligarh for a period of two year,,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Harduaganj Thermal Power Project- UPRVUNL- Aligarh,,,,,,"1,173,136",,,UP Rajya Vidyut Utpadan Nigam Ltd||Harduaganj Thermal Power Project- UPRVUNL- Aligarh
2023_RVUNL_771026_1,2023_RVUNL_771026_1,N-PAR/B/MMC1/PD01/6000000865,SUPPLY OF DOUBLE ROLL CRUSHER FOR COAL TECHNICAL,,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Parichha Thermal Power Project- UPRVUNL- Jhansi,,,,,,"262,698",,,UP Rajya Vidyut Utpadan Nigam Ltd||Parichha Thermal Power Project- UPRVUNL- Jhansi
2023_REDUP_872856_1,2023_REDUP_872856_1,3160/SE RED GKP/Gorakhpur/23-24 Dt 9-11-23,"Under District Gorakhpur, CC in various streets in Khand -Piprauli Village -Chhapiya Road construction Lot No 1",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,,,,,,"10,903,778",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE
2023_REDUP_873480_5,2023_REDUP_873480_5,1364/cashier dt 08-11-2023,GRAM PUJNA ME PRATHMIK VIDHALYE SE RAVIDAS MANDIR KI OR CC ROAD OR NALI NIRMAN WORK.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE,,,,,,"1,139,313.35",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE
2023_REDUP_876180_1,2023_REDUP_876180_1,2373/RED/TENDER/MRT/BOND CLECK/2023-24 06.12.23,GRAM JAISINGHPUR ME SUSHIL KE GHAR SE ANIL KE GHAR TAK INTERLOCKING TILES NIRMAAN KARYA,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,,,,,,"1,750,202",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT
2023_REDUP_870091_2,2023_REDUP_870091_2,"1549/RED/E-TENDER/2023-24, DATE 28.11.23",SARKARI I.T.I. KE SAMANE KRISHNA COACHING WALI GALI ME SHRI SHANKAR DAYAL MISHRA  (PARSIYA AHIR) KE GHAR KE SAMANE SE HOKAR CHANDRASHEKHAR SINGH/DAYA GOND KE GHAR HOTE HUE SMT. DURGA SHARMA KE GHAR TAK C.C. ROAD KA NIRMAN KARYA,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,,,,,,"1,083,911.55",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA
2023_REDUP_855271_2,2023_REDUP_855271_2,858/EE/RED/TENDER/23-24 dt- 15-09-23,CONSTRUCTION OF cc road from rajveer house to rajjo pradhan submersible in pahadi kalan,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,704,754.007",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_855271_3,2023_REDUP_855271_3,858/EE/RED/TENDER/23-24 dt- 15-09-23,CONSTRUCTION OF cc road from sunil sharma house to govt school in chachond,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,533,895.698",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_855271_5,2023_REDUP_855271_4,858/EE/RED/TENDER/23-24 dt- 15-09-23,CONSTRUCTION OF cc road from murarilal house to pramod house in pramod house in iradat nagar,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,505,397.037",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_855271_5,2023_REDUP_855271_5,858/EE/RED/TENDER/23-24 dt- 15-09-23,CONSTRUCTION OF cc road from murarilal house to pramod house in pramod house in iradat nagar,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,505,397.037",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_855271_6,2023_REDUP_855271_6,858/EE/RED/TENDER/23-24 dt- 15-09-23,CONSTRUCTION OF cc road from atar singh house to bhagwan singh kushwaha house in chhattapura,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,921,478.26",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_854583_6,2023_REDUP_854583_6,1269/RED/Tender/2023-24,"Construction of Computer Lab in Government Girls Inter College Khairabad, Block- Khairabad",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,,,,,,"1,248,679",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR
2023_REDUP_855181_1,2023_REDUP_855181_1,823/EE/RED/TENDER/23-24 dt- 11-09-23,CONSTRUCTION OF cc road from ramprasad house to vijy singh house in jodhapura,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"938,632.942",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_855181_2,2023_REDUP_855181_2,823/EE/RED/TENDER/23-24 dt- 11-09-23,CONSTRUCTION OF cc road from banwari lal tomar to pond in dudipura,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,321,722.989",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_855181_3,2023_REDUP_855181_3,823/EE/RED/TENDER/23-24 dt- 11-09-23,CONSTRUCTION OF cc road from ramveer house to kamal singh house in majra simariya of jodhapur,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,684,039.439",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_855181_4,2023_REDUP_855181_4,823/EE/RED/TENDER/23-24 dt- 11-09-23,CONSTRUCTION OF cc road from charan singh house to shreekant house in shekhupura,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"235,366.834",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_855181_5,2023_REDUP_855181_5,823/EE/RED/TENDER/23-24 dt- 11-09-23,CONSTRUCTION OF cc road from prem singh house to soni house in bas sujaan,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"654,815.214",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_855181_6,2023_REDUP_855181_6,823/EE/RED/TENDER/23-24 dt- 11-09-23,CONSTRUCTION OF cc road from main kharanja to nawaan house in bas sujaan,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"428,914.56",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_855181_7,2023_REDUP_855181_7,823/EE/RED/TENDER/23-24 dt- 11-09-23,CONSTRUCTION OF cc road from lakshman singh house to mahendra singh in jharpura,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"916,512.376",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_855271_1,2023_REDUP_855271_1,858/EE/RED/TENDER/23-24 dt- 15-09-23,CONSTRUCTION OF cc road from bhajan lal hopuse to lakshman singh house in jodhapura,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"2,080,481.658",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_834475_4,2023_REDUP_834475_4,NIT-1106A Dt. 19.08.2023 SE TVY,Construction work of CC Road from Shiv Dairy to Tiraha C Block Govindpuram in Akash Nagar.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GHAZIABAD,,,,,,0,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GHAZIABAD
2023_REDUP_834681_1,2023_REDUP_834681_1,742/EE RED JAUNPUR/23-24 Dt 07/08/2023c,"Under District Jaunpur, Construction of drain from Prem Gaur house to Manoj Nau house in Gram Sabha Porai Khurd Lot No 1",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR,,,,,,"1,135,217",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR
2023_REDUP_840370_13,2023_REDUP_839750_3,1010/RED/Tender/2023-24,"Construction of Computer Lab in Government Inter College Bansura, Block- Rampur Mathura",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR
2023_REDUP_840370_13,2023_REDUP_840370_13,1010/RED/Tender/2023-24,"Construction of Computer Lab in Government Inter College Bansura, Block- Rampur Mathura",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR
2023_REDUP_840370_14,2023_REDUP_840370_14,1010/RED/Tender/2023-24,"Construction of Computer Lab in Government Inter College Rampur Mathura, Block- Rampur Mathura",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR
2023_REDUP_829515_10,2023_REDUP_826746_9,591/EE/RED/TENDER/23-24 dt- 12-07-23,CONSTRUCTION OF cc road from devi mandir to mangilal house via mahavir singh house in nagla jheelara,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,670,149.574",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_829515_10,2023_REDUP_829515_10,591/EE/RED/TENDER/23-24 dt- 12-07-23,CONSTRUCTION OF cc road from devi mandir to mangilal house via mahavir singh house in nagla jheelara,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,670,149.574",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_829515_11,2023_REDUP_829515_11,591/EE/RED/TENDER/23-24 dt- 12-07-23,CONSTRUCTION OF cc road from chetan chahar house to mangla master house in nagla beech of raymal,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,388,528.639",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_829515_15,2023_REDUP_829515_12,591/EE/RED/TENDER/23-24 dt- 12-07-23,CONSTRUCTION OF cc road from urmila farm house to khusbu residency in in village semri,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"2,109,831.617",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_829515_15,2023_REDUP_829515_15,591/EE/RED/TENDER/23-24 dt- 12-07-23,CONSTRUCTION OF cc road from urmila farm house to khusbu residency in in village semri,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"2,109,831.617",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_829515_16,2023_REDUP_829515_16,591/EE/RED/TENDER/23-24 dt- 12-07-23,CONSTRUCTION OF cc road from aakash gupta house to omveer mukhiya house in mahadev nagar of rajpur chung,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,762,205.238",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_829515_2,2023_REDUP_829515_2,591/EE/RED/TENDER/23-24 dt- 12-07-23,CONSTRUCTION OF cc road from ashok farm land to ayodhya prasad master house in dudipura,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,409,853.552",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_829515_3,2023_REDUP_829515_3,591/EE/RED/TENDER/23-24 dt- 12-07-23,CONSTRUCTION OF cc road from omkar house to shivram singh plot in village kagarol,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"484,015.711",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_834475_4,2023_REDUP_829515_9,NIT-1106A Dt. 19.08.2023 SE TVY,Construction work of CC Road from Shiv Dairy to Tiraha C Block Govindpuram in Akash Nagar.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GHAZIABAD,,,,,,0,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GHAZIABAD
2023_REDUP_834475_4,2023_REDUP_832233_1,NIT-1106A Dt. 19.08.2023 SE TVY,Construction work of CC Road from Shiv Dairy to Tiraha C Block Govindpuram in Akash Nagar.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GHAZIABAD,,,,,,0,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GHAZIABAD
2023_REDUP_823237_13,2023_REDUP_823237_13,360/RED/TENDER/23-24 dt- 14.06.2023,construction of cc road from ramesh kushwaha house to lokendra plot in pura khadar of village ayela,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,665,615.875",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_823237_4,2023_REDUP_823237_14,360/RED/TENDER/23-24 dt- 14.06.2023,construction of cc road from munnalal house to indal singh house in qwari,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"2,273,647.727",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_823237_4,2023_REDUP_823237_2,360/RED/TENDER/23-24 dt- 14.06.2023,construction of cc road from munnalal house to indal singh house in qwari,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"2,273,647.727",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_823237_4,2023_REDUP_823237_3,360/RED/TENDER/23-24 dt- 14.06.2023,construction of cc road from munnalal house to indal singh house in qwari,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"2,273,647.727",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_823237_4,2023_REDUP_823237_4,360/RED/TENDER/23-24 dt- 14.06.2023,construction of cc road from munnalal house to indal singh house in qwari,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"2,273,647.727",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_823237_5,2023_REDUP_823237_5,360/RED/TENDER/23-24 dt- 14.06.2023,construction of cc road from ambedkar park to rajendra singh house in village bhaupura,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,454,331.014",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_823237_6,2023_REDUP_823237_6,360/RED/TENDER/23-24 dt- 14.06.2023,construction of cc road from simrai road to udal baghel house in village gosili,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,793,667.474",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_823237_7,2023_REDUP_823237_7,360/RED/TENDER/23-24 dt- 14.06.2023,construction of cc road from ramlal house to kalyaan ki thar in village emanpura,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,181,621.5",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_823237_8,2023_REDUP_823237_8,360/RED/TENDER/23-24 dt- 14.06.2023,construction of cc road from shyam sundar house to anil house in jagner,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,854,067.077",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2023_REDUP_823237_9,2023_REDUP_823237_9,360/RED/TENDER/23-24 dt- 14.06.2023,construction of cc road from sovaran house towards manroop adda in nagla bhumma,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,361,283.278",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
