objectid,vilnam_soi,stcode11,dtcode11,sdtcode11,vilcode11,stname,dtname,sdtname,vilname11,vil_lgd,dist_lgd,state_lgd,gp_code,gp_name,subdt_lgd,block_name,block_lgd
447104,RASULPUR GUJAR,09,137,00718,114918,UTTAR PRADESH,Amroha,Kanth,Rasoolpur Gujar Dhyansingh,114918,154,9,80449,AHEMADPUR NIGO NAGALA,718,CHHAJLET,1417
447105,TELIPURA,09,137,00718,114871,UTTAR PRADESH,Amroha,Kanth,Umri Kalan,114871,154,9,80470,DEHRA NIKAT UMRI,718,CHHAJLET,1417
447106,UMRI KALAN,09,137,00718,800680,UTTAR PRADESH,Amroha,Kanth,Umri Kalan (NP),800680,154,9,0,,718,CHHAJLET,1417
447107,PHOORARA AHATMALI,09,137,00731,118493,UTTAR PRADESH,Amroha,Hasanpur,Paurara Ahtmali,118493,154,9,238837,Paurara,731,GANGESHWARI,1255
447108,KISHANPUR,09,137,00718,114947,UTTAR PRADESH,Amroha,Kanth,Karanpur Harikishanpur,114947,154,9,80482,KHUSHSAHALPUR,718,CHHAJLET,1417
447109,SAMADPUR,09,137,00718,114835,UTTAR PRADESH,Amroha,Kanth,Sikandrabad,114835,154,9,80519,SIKANDRABAD,718,CHHAJLET,1417
447110,Dhabpura,09,137,00718,114833,UTTAR PRADESH,Amroha,Kanth,Dabpura,114833,154,9,80515,SALEMPUR KHAS,718,CHHAJLET,1417
447111,RAHMABAD,09,137,00718,114828,UTTAR PRADESH,Amroha,Kanth,Rahimabad,114828,154,9,80515,SALEMPUR KHAS,718,CHHAJLET,1417
447112,NASRPUR,09,137,00718,114850,UTTAR PRADESH,Amroha,Kanth,Nasirpur,114850,154,9,80500,NASIRPUR,718,CHHAJLET,1417
447113,FATEHPUR,09,137,00731,118451,UTTAR PRADESH,Amroha,Hasanpur,Fethpur Khadar,118451,154,9,265212,Fatehpur Khadar,731,GANGESHWARI,1255
447114,SUDANPUR,09,137,00730,117992,UTTAR PRADESH,Amroha,Amroha,Sudanpur,117992,154,9,239023,Sudanpur,730,JOYA,1257
447115,NIRYAWALI KHADAR,09,137,00731,,UTTAR PRADESH,Amroha,Hasanpur, ,0,154,9,0,,731,GANGESHWARI,1255
447116,AGRAULA KHURD,09,137,00731,118368,UTTAR PRADESH,Amroha,Hasanpur,Agroula Khurd,118368,154,9,238864,Chamar Patei,731,HASANPUR,1256
447117,DAULATPUR RF,09,137,00731,,UTTAR PRADESH,Amroha,Hasanpur, ,0,154,9,0,,731,GANGESHWARI,1255
447118,PHARAUTA KI MANDIYAN,09,137,00731,,UTTAR PRADESH,Amroha,Hasanpur, ,0,154,9,0,,731,GANGESHWARI,1255
447119,RAJUPUR KHADAR,09,137,00718,114821,UTTAR PRADESH,Amroha,Kanth,Rajupur Khadar,114821,154,9,80507,RAJUPUR KHADAR,718,CHHAJLET,1417
447120,IBRAHIMPUR CHARU,09,137,00731,118558,UTTAR PRADESH,Amroha,Hasanpur,Ibrahimpur Chak,118558,154,9,238830,Muwarijpur,731,GANGESHWARI,1255
447121,IBRAHIMPUR  KHADER,09,137,00731,118561,UTTAR PRADESH,Amroha,Hasanpur,Ibrahimpur Khadar,118561,154,9,238830,Muwarijpur,731,GANGESHWARI,1255
447122,JALLALPUR,09,137,00731,118469,UTTAR PRADESH,Amroha,Hasanpur,Jallopur Ahatmali,118469,154,9,238831,Nanai Lisda,731,GANGESHWARI,1255
447123,SARAI KHAJUR,09,137,00718,114968,UTTAR PRADESH,Amroha,Kanth,Sarai Khajru,114968,154,9,80516,SARAI KHAJRU,718,CHHAJLET,1417
447124,JIBPUR EHTAMALI,09,137,00731,118562,UTTAR PRADESH,Amroha,Hasanpur,Jeevpur Sabik Ahtmali,118562,154,9,238828,Maraura,731,GANGESHWARI,1255
447125,SALIMPUR,09,137,00731,118274,UTTAR PRADESH,Amroha,Hasanpur,Halimpur,118274,154,9,265182,Jalalpur khurd,731,HASANPUR,1256
447126,JAITHAL RESERVED FOREST,09,137,00729,,UTTAR PRADESH,Amroha,Dhanaura, ,0,154,9,0,,729,DHANAURA,1253
447127,RF,09,137,00729,,UTTAR PRADESH,Amroha,Dhanaura, ,0,154,9,0,,729,DHANAURA,1253
447128,PALANPUR,09,137,00729,,UTTAR PRADESH,Amroha,Dhanaura, ,0,154,9,0,,729,DHANAURA,1253
447129,JAHANGIRPUR,09,137,00729,117571,UTTAR PRADESH,Amroha,Dhanaura,Jahangeer Pur,117571,154,9,238667,Chuchela Kalan,729,DHANAURA,1253
447130,CHAK BILUA,09,137,00730,117786,UTTAR PRADESH,Amroha,Amroha,Chak Beelna,117786,154,9,242073,Beelna,730,AMROHA,1252
447131,MAGHPURI,09,137,00718,,UTTAR PRADESH,Amroha,Kanth, ,0,154,9,0,,718,CHHAJLET,1417
447132,KHITPURA,09,137,00729,117585,UTTAR PRADESH,Amroha,Dhanaura,Rasoolpur chak,117585,154,9,242079,Phanderdi,729,DHANAURA,1253
447133,MUSTAHKAM,09,137,00731,118208,UTTAR PRADESH,Amroha,Hasanpur,Osita Must. Ja. Ahtmali,118208,154,9,238760,Mohammadabad,731,GAJRAULA,1254
447134,KOCHAKPUR,09,137,00729,117736,UTTAR PRADESH,Amroha,Dhanaura,Kochakpur,117736,154,9,238766,Pal,729,GAJRAULA,1254
447135,GULALPUR MUSTAHKAM,09,137,00729,117513,UTTAR PRADESH,Amroha,Dhanaura,Gulalpur Must.,117513,154,9,238656,Ali Nagar,729,DHANAURA,1253
447136,JATNANGLI,09,137,00729,,UTTAR PRADESH,Amroha,Dhanaura, ,0,154,9,0,,729,DHANAURA,1253
447137,CHAK DHANAURA,09,137,00730,118065,UTTAR PRADESH,Amroha,Amroha,Chak Dhanauri Aheer,118065,154,9,238940,Dhanori Aheer,730,JOYA,1257
447138,BAISPUR,09,137,00730,118103,UTTAR PRADESH,Amroha,Amroha,Muneempur Urf Wehspur,118103,154,9,264074,MUNEEMPUR VESHPUR,730,JOYA,1257
447139,CHAK SHAKRIYA,09,137,00730,114980,UTTAR PRADESH,Amroha,Amroha,Chak Shaikriya Urf Kheria,114980,154,9,80495,MOHRA,730,JOYA,1257
447140,PAINDAPUR,09,137,00718,114823,UTTAR PRADESH,Amroha,Kanth,Paindapur,114823,154,9,80507,RAJUPUR KHADAR,718,CHHAJLET,1417
447141,BAIRAMPUR,09,137,00718,114959,UTTAR PRADESH,Amroha,Kanth,Bairampur,114959,154,9,80457,BAIRAMPUR,718,CHHAJLET,1417
447142,BARODA BIRAN,09,137,00718,114917,UTTAR PRADESH,Amroha,Kanth,Barodi Beeran,114917,154,9,80449,AHEMADPUR NIGO NAGALA,718,CHHAJLET,1417
447143,MAHUA,09,137,00730,117932,UTTAR PRADESH,Amroha,Amroha,Mahua,117932,154,9,238572,Ahroi,730,AMROHA,1252
447145,UKAWALI MUSTAHKAM,09,137,00731,118474,UTTAR PRADESH,Amroha,Hasanpur,Ukabli Must. Hall,118474,154,9,265220,Ukabli Mustt,731,GANGESHWARI,1255
447146,UKAWALI AHATMALI,09,137,00731,118475,UTTAR PRADESH,Amroha,Hasanpur,Ukabli Must. Sabik,118475,154,9,265220,Ukabli Mustt,731,GANGESHWARI,1255
447147,DHANAPUR,09,137,00731,118517,UTTAR PRADESH,Amroha,Hasanpur,Dhannapur,118517,154,9,242150,Tigariya Nadirshah,731,GANGESHWARI,1255
447148,AEHETMALI,09,137,00731,,UTTAR PRADESH,Amroha,Hasanpur, ,0,154,9,0,,731,GANGESHWARI,1255
447149,KHARKHODA AEHETMALI,09,137,00731,118462,UTTAR PRADESH,Amroha,Hasanpur,Kharkhoda Ahatmali,118462,154,9,238818,Jewra Mustkam,731,GANGESHWARI,1255
447150,TURTIPUR,09,137,00731,118411,UTTAR PRADESH,Amroha,Hasanpur,Nabada,118411,154,9,238873,Garabpur urf Rustampur,731,HASANPUR,1256
447158,BAKHARPUR,09,137,00729,117618,UTTAR PRADESH,Amroha,Dhanaura,Bakerpur Mafi,117618,154,9,238660,Bakarpur Mafi,729,DHANAURA,1253
447151,MAKRANDPUR,09,137,00731,,UTTAR PRADESH,Amroha,Hasanpur, ,0,154,9,0,,731,HASANPUR,1256
447152,NAWADA,09,137,00731,118409,UTTAR PRADESH,Amroha,Hasanpur,Sarkara Janoobi,118409,154,9,238855,Bagarpur Mujabta,731,HASANPUR,1256
447153,CHANDANPUR RF,09,137,00731,,UTTAR PRADESH,Amroha,Hasanpur, ,0,154,9,0,,731,GANGESHWARI,1255
447154,SANDALIPUR,09,137,00718,114952,UTTAR PRADESH,Amroha,Kanth,Golapanday Urf Saindlipur,114952,154,9,80475,GOLAPANDAY URF SAINDLIPUR,718,CHHAJLET,1417
447155,SHAH MOHAMMADPUR NAWADA,09,137,00718,114886,UTTAR PRADESH,Amroha,Kanth,Sahmohammadpur Nawada,114886,154,9,80524,SUNDERPURCHAUPURA,718,CHHAJLET,1417
447156,ADHAMPUR,09,137,00718,114898,UTTAR PRADESH,Amroha,Kanth,Adampur,114898,154,9,80513,SAHPUR ABBADULBARI,718,CHHAJLET,1417
447157,ISAPUR,09,137,00729,117553,UTTAR PRADESH,Amroha,Dhanaura,Isapur Shumali,117553,154,9,238694,Mohammadpur Patti,729,DHANAURA,1253
447160,JAMALPUR MUNDA NAGLA,09,137,00718,114964,UTTAR PRADESH,Amroha,Kanth,Jamalpur Munda Nagla,114964,154,9,80564,KUMRIA JIBLA,718,CHHAJLET,1417
447161,LADAWALI,09,137,00718,114969,UTTAR PRADESH,Amroha,Kanth,Ladawali,114969,154,9,80485,LADAWALI,718,CHHAJLET,1417
447162,SALEMPUR KHAS,09,137,00718,114834,UTTAR PRADESH,Amroha,Kanth, ,114834,154,9,0,,718,CHHAJLET,1417
447163,BHANKRI,09,137,00718,114831,UTTAR PRADESH,Amroha,Kanth,Bhankari,114831,154,9,80515,SALEMPUR KHAS,718,CHHAJLET,1417
447164,KONKARPUR,09,137,00718,,UTTAR PRADESH,Amroha,Kanth, ,0,154,9,0,,718,CHHAJLET,1417
447165,KUI ALIPURA,09,137,00718,114895,UTTAR PRADESH,Amroha,Kanth,Alipura Mazra Kui,114895,154,9,80453,ALIPURA MAZRA KUI,718,CHHAJLET,1417
447166,SHAHPUR,09,137,00718,114897,UTTAR PRADESH,Amroha,Kanth,Sahpur Abbadulbari,114897,154,9,80513,SAHPUR ABBADULBARI,718,CHHAJLET,1417
447167,CHANDKHERI,09,137,00718,114892,UTTAR PRADESH,Amroha,Kanth,Chand Kheri,114892,154,9,80481,KHAN KHANPUR URF BICHPURI,718,CHHAJLET,1417
447168,KRATPURI,09,137,00718,114877,UTTAR PRADESH,Amroha,Kanth,Kiratpuri,114877,154,9,80510,SADAQPUR URF BHALUPURA KHICHAR,718,CHHAJLET,1417
447169,SAIFPUR,09,137,00718,114872,UTTAR PRADESH,Amroha,Kanth,Safpur Sarfi,114872,154,9,80470,DEHRA NIKAT UMRI,718,CHHAJLET,1417
447170,SALAWA,09,137,00718,114966,UTTAR PRADESH,Amroha,Kanth,Salawa,114966,154,9,80514,SALAWA,718,CHHAJLET,1417
447171,ASGARIPUR,09,137,00718,114893,UTTAR PRADESH,Amroha,Kanth,Asgaripur,114893,154,9,80462,BHANAKWA,718,CHHAJLET,1417
447172,NIGHI,09,137,00718,114885,UTTAR PRADESH,Amroha,Kanth,Nidhi,114885,154,9,80462,BHANAKWA,718,CHHAJLET,1417
447173,MEHANDI,09,137,00718,114940,UTTAR PRADESH,Amroha,Kanth,Mehandari Sikandarpur,114940,154,9,80491,MEHANDARI SIKANDARPUR,718,CHHAJLET,1417
447174,NAGLA JOGRAJ,09,137,00718,114944,UTTAR PRADESH,Amroha,Kanth,Nagla Jograj,114944,154,9,297274,SANJARPUR SULTANPUR,718,CHHAJLET,1417
447175,PAIGHAMBARPUR,09,137,00730,114890,UTTAR PRADESH,Amroha,Amroha,Paigambarpur Sukuvasilal,114890,154,9,80503,PAIGAMBARPUR SUKHBASILAL,730,AMROHA,1252
447176,MATHANA,09,137,00718,114900,UTTAR PRADESH,Amroha,Kanth,Mathana,114900,154,9,80489,MATHANA,718,CHHAJLET,1417
447177,BHAINSLA,09,137,00718,114934,UTTAR PRADESH,Amroha,Kanth,Bhainsla,114934,154,9,80518,SHERPUR ATAMADPUR,718,CHHAJLET,1417
447178,NIRYAWALI BHUR,09,137,00731,118453,UTTAR PRADESH,Amroha,Hasanpur,Niryabli,118453,154,9,265210,Niryabli,731,GANGESHWARI,1255
447179,AKBARPUR SHARKI,09,137,00731,118399,UTTAR PRADESH,Amroha,Hasanpur,Akbarpur Sharki,118399,154,9,238866,Damgari,731,HASANPUR,1256
447180,BABANPUR,09,137,00731,118398,UTTAR PRADESH,Amroha,Hasanpur,Bavanpur,118398,154,9,238866,Damgari,731,HASANPUR,1256
447181,SIMLA,09,137,00718,114911,UTTAR PRADESH,Amroha,Kanth,Simla,114911,154,9,80520,SIMLA,718,CHHAJLET,1417
447182,BARHPURA,09,137,00729,117599,UTTAR PRADESH,Amroha,Dhanaura,Budhpura,117599,154,9,238677,Fazalpur Mafi,729,DHANAURA,1253
447183,MANPUR MUZAFFARPUR,09,137,00718,114953,UTTAR PRADESH,Amroha,Kanth,Manpur Mujjaffarpur,114953,154,9,80488,MANPUR MUJJAFFARPUR,718,CHHAJLET,1417
447184,DEOHARL,09,137,00729,,UTTAR PRADESH,Amroha,Dhanaura, ,0,154,9,0,,729,DHANAURA,1253
447185,GOBINDPUR,09,137,00718,114879,UTTAR PRADESH,Amroha,Kanth,Govindpur Gyanpur,114879,154,9,297265,Khatapur,718,CHHAJLET,1417
447187,MALHIWALA,09,137,00718,114844,UTTAR PRADESH,Amroha,Kanth,Malliwala,114844,154,9,80467,CHENDRI AKBARPUR,718,CHHAJLET,1417
447188,PALI BISHNOI,09,137,00718,114862,UTTAR PRADESH,Amroha,Kanth,Peli Bisnoi,114862,154,9,80494,MOHAMMADPUR MAPHY,718,CHHAJLET,1417
447189,GARHI,09,137,00718,114993,UTTAR PRADESH,Amroha,Kanth,Gadhi (CT),114993,154,9,80474,GADHI,718,CHHAJLET,1417
447190,CHUCHAURA RF,09,137,00731,,UTTAR PRADESH,Amroha,Hasanpur, ,0,154,9,0,,731,GANGESHWARI,1255
447191,DEORARA,09,137,00731,118498,UTTAR PRADESH,Amroha,Hasanpur,Dourara,118498,154,9,238805,Daurara,731,GANGESHWARI,1255
447192,DEORARA RF,09,137,00731,,UTTAR PRADESH,Amroha,Hasanpur, ,0,154,9,0,,731,GANGESHWARI,1255
447193,SIHARIA,09,137,00731,118515,UTTAR PRADESH,Amroha,Hasanpur,Saheliya,118515,154,9,242150,Tigariya Nadirshah,731,GANGESHWARI,1255
447194,SANPA,09,137,00731,118371,UTTAR PRADESH,Amroha,Hasanpur,Sapaa,118371,154,9,238887,Kuwandali,731,HASANPUR,1256
447195,RAJPUR,09,137,00731,118372,UTTAR PRADESH,Amroha,Hasanpur,Rajupur,118372,154,9,238887,Kuwandali,731,HASANPUR,1256
447196,SARAI OJHI,09,137,00731,118396,UTTAR PRADESH,Amroha,Hasanpur,Sarai Ojhe,118396,154,9,238866,Damgari,731,HASANPUR,1256
447197,MAKANPUR SHARKI,09,137,00731,118374,UTTAR PRADESH,Amroha,Hasanpur,Makanpur Sharki,118374,154,9,238914,Tarara,731,HASANPUR,1256
447198,TATARPUR,09,137,00731,118393,UTTAR PRADESH,Amroha,Hasanpur, ,118393,154,9,0,,731,HASANPUR,1256
447199,NIZAMPUR SHARKI,09,137,00731,118385,UTTAR PRADESH,Amroha,Hasanpur,Nizampur Sharki,118385,154,9,238872,Galsuwa,731,HASANPUR,1256
447200,BACHCHIKHERA KALAN,09,137,00731,118376,UTTAR PRADESH,Amroha,Hasanpur,Bachekhera Kalan,118376,154,9,238914,Tarara,731,HASANPUR,1256
447201,PIPLAUTI KHURD AHATMALI,09,137,00731,118425,UTTAR PRADESH,Amroha,Hasanpur,Piploti Khurd Ahatmali,118425,154,9,238839,Piplauti Khurd,731,GANGESHWARI,1255
447202,LOHARI RF,09,137,00731,,UTTAR PRADESH,Amroha,Hasanpur, ,0,154,9,0,,731,HASANPUR,1256
447203,BRAHAMPUR BHUR,09,137,00731,118297,UTTAR PRADESH,Amroha,Hasanpur,Brahampur Bhoor,118297,154,9,265186,Naglia Munshi,731,HASANPUR,1256
447236,SHYAMPUR,09,137,00729,117670,UTTAR PRADESH,Amroha,Dhanaura,Shyampur,117670,154,9,238756,Lathira,729,GAJRAULA,1254
447204,KURI RAWANA,09,137,00718,114948,UTTAR PRADESH,Amroha,Kanth,Kuri Rawana,114948,154,9,80483,KORI RAWANA,718,CHHAJLET,1417
447205,AIDALPUR JOGIA SIHALI,09,137,00718,114912,UTTAR PRADESH,Amroha,Kanth,adalpur jogiya sihali,114912,154,9,80448,ADALPUR JOGI SINIALI,718,CHHAJLET,1417
447206,CHAK NAGLI ASDULLA,09,137,00730,118097,UTTAR PRADESH,Amroha,Amroha,Chak Nagli Asdullahpur,118097,154,9,238939,Dhanaura urf Murad Nagar,730,JOYA,1257
447207,NAWADA,09,137,00730,118057,UTTAR PRADESH,Amroha,Amroha,Mohammadpur Nawada,118057,154,9,265737,Masoodpur Nawada,730,JOYA,1257
447208,CHAUPUR KHADAR,09,137,00729,117676,UTTAR PRADESH,Amroha,Dhanaura,Chaupura Khadar,117676,154,9,238771,Sagarthali,729,GAJRAULA,1254
447209,MOHRA,09,137,00730,114981,UTTAR PRADESH,Amroha,Amroha,Mohra,114981,154,9,80495,MOHRA,730,JOYA,1257
447210,CHAK DHANAURA,09,137,00730,118063,UTTAR PRADESH,Amroha,Amroha,Chak Dhanaura Urf Muradnagar,118063,154,9,238940,Dhanori Aheer,730,JOYA,1257
447211,MALIKHERA,09,137,00730,118066,UTTAR PRADESH,Amroha,Amroha,Malli Khera Urf Shahbaj Pur,118066,154,9,238979,Mali Khera,730,JOYA,1257
447212,CHURIYALA RF,09,137,00729,,UTTAR PRADESH,Amroha,Dhanaura, ,0,154,9,0,,729,DHANAURA,1253
447213,JAMALPUR,09,137,00730,,UTTAR PRADESH,Amroha,Amroha, ,0,154,9,0,,730,JOYA,1257
447214,MAKANPUR,09,137,00730,118002,UTTAR PRADESH,Amroha,Amroha,Makanpur Swad Kasba,118002,154,9,238943,Durgpur,730,JOYA,1257
447215,NAIPURA BHUR,09,137,00729,117745,UTTAR PRADESH,Amroha,Dhanaura,Naipura Bhoor,117745,154,9,238784,Vajirpur urf Agapur,729,GAJRAULA,1254
447216,AKBARPUR,09,137,00730,117973,UTTAR PRADESH,Amroha,Amroha,Akbarpur Majra Karondi,117973,154,9,239026,Umari Janib Garb,730,JOYA,1257
447217,KHUNTKHERA,09,137,00718,114847,UTTAR PRADESH,Amroha,Kanth,Mohri Hajratpur,114847,154,9,80496,MOHRI HAJRATPUR,718,CHHAJLET,1417
447218,BHARATPUR,09,137,00718,,UTTAR PRADESH,Amroha,Kanth, ,0,154,9,0,,718,CHHAJLET,1417
447219,SHAHPUR,09,137,00731,118239,UTTAR PRADESH,Amroha,Hasanpur,Shahpur Mazra,118239,154,9,238772,Saimla,731,GAJRAULA,1254
447237,BHANPUR,09,137,00729,,UTTAR PRADESH,Amroha,Dhanaura, ,0,154,9,0,,729,GAJRAULA,1254
447220,KUDAINA,09,137,00731,118205,UTTAR PRADESH,Amroha,Hasanpur,Kudenachak,118205,154,9,238752,Kudaina Chak,731,GAJRAULA,1254
447221,BATUPURA RF,09,137,00731,,UTTAR PRADESH,Amroha,Hasanpur, ,0,154,9,0,,731,GAJRAULA,1254
447222,AUSITA AHTMALI,09,137,00731,118197,UTTAR PRADESH,Amroha,Hasanpur,Osita Ahtmali,118197,154,9,238760,Mohammadabad,731,GAJRAULA,1254
447223,MUHMMADPUR MAJRA,09,137,00730,117793,UTTAR PRADESH,Amroha,Amroha,Mohammadpur Mazra,117793,154,9,238585,Beejra,730,AMROHA,1252
447224,RUSTAMPUR,09,137,00729,117459,UTTAR PRADESH,Amroha,Dhanaura,Rustampur Urf Rafatpur,117459,154,9,238685,Khawdi,729,DHANAURA,1253
447225,DINCRA,09,137,00729,117581,UTTAR PRADESH,Amroha,Dhanaura,Mukaiyyadpur Majra Deengra,117581,154,9,238671,Deengra,729,DHANAURA,1253
447226,CHANANKHERI,09,137,00731,118238,UTTAR PRADESH,Amroha,Hasanpur,Chandan Kheri,118238,154,9,238787,Yaqoobpur urf Aagapur,731,HASANPUR,1256
447227,FATEHPUR KHADDAR,09,137,00731,,UTTAR PRADESH,Amroha,Hasanpur, ,0,154,9,0,,731,GAJRAULA,1254
447228,BATUPURA RF,09,137,00731,,UTTAR PRADESH,Amroha,Hasanpur, ,0,154,9,0,,731,GAJRAULA,1254
447229,RF,09,137,00731,,UTTAR PRADESH,Amroha,Hasanpur, ,0,154,9,0,,731,GAJRAULA,1254
447230,SIHALI JAGIR  RESERVED FOREST,09,137,00731,,UTTAR PRADESH,Amroha,Hasanpur, ,0,154,9,0,,731,GAJRAULA,1254
447231,NAGLA SHUMALI,09,137,00731,118246,UTTAR PRADESH,Amroha,Hasanpur,Nagla Shumali,118246,154,9,238857,Baseda Khurd,731,HASANPUR,1256
447232,IBRAHIMPUR,09,137,00730,118048,UTTAR PRADESH,Amroha,Amroha,Ebrahimpur Urf Bhabanipur,118048,154,9,239025,Tofapur,730,JOYA,1257
447233,MUHAMMADPUR,09,137,00730,118018,UTTAR PRADESH,Amroha,Amroha,Mohammadpur Nikat Rajabpur,118018,154,9,239005,Rajabpur,730,JOYA,1257
447234,ALIPUR BHUR,09,137,00729,939964,UTTAR PRADESH,Amroha,Dhanaura,Khanpur,939964,154,9,0,,729,GAJRAULA,1254
447235,FAJILPUR,09,137,00729,117700,UTTAR PRADESH,Amroha,Dhanaura,fajalpur gausain,117700,154,9,238727,Basaili,729,GAJRAULA,1254
447239,KAIPANATHPUR,09,137,00729,117701,UTTAR PRADESH,Amroha,Dhanaura,Kirpa Nathpur,117701,154,9,238723,Ahraula Tejvan,729,GAJRAULA,1254
447240,BASTAURA,09,137,00729,117772,UTTAR PRADESH,Amroha,Dhanaura,Bastaura,117772,154,9,238786,Yak bagari,729,GAJRAULA,1254
447241,MALIMPUR,09,137,00730,117998,UTTAR PRADESH,Amroha,Amroha,Milak Muneempur,117998,154,9,238974,Khata,730,JOYA,1257
447242,DULHAPUR,09,137,00730,118006,UTTAR PRADESH,Amroha,Amroha,Doolhapur Sant Prasad,118006,154,9,238974,Khata,730,JOYA,1257
447243,PAUNPURA,09,137,00718,114829,UTTAR PRADESH,Amroha,Kanth,Ponipura,114829,154,9,80515,SALEMPUR KHAS,718,CHHAJLET,1417
447244,HASANGARH DEHRA,09,137,00718,,UTTAR PRADESH,Amroha,Kanth, ,0,154,9,0,,718,CHHAJLET,1417
447245,HADARPUR,09,137,00730,117940,UTTAR PRADESH,Amroha,Amroha,Hazarpur,117940,154,9,238603,Hajarpur,730,AMROHA,1252
447246,KHANPUR,09,137,00718,114954,UTTAR PRADESH,Amroha,Kanth,Khanpur Mujjaffarpur,114954,154,9,80514,SALAWA,718,CHHAJLET,1417
447247,BICHPURI,09,137,00718,114894,UTTAR PRADESH,Amroha,Kanth,Khan Khanpur Urf Bichpuri,114894,154,9,80481,KHAN KHANPUR URF BICHPURI,718,CHHAJLET,1417
447248,PHONDAPUR,09,137,00729,117709,UTTAR PRADESH,Amroha,Dhanaura,Faundapur,117709,154,9,238742,Faundapur,729,GAJRAULA,1254
447249,BASANTPUR MUSTAHKAM,09,137,00729,117663,UTTAR PRADESH,Amroha,Dhanaura,Basantpur Must.,117663,154,9,238781,Tigari,729,GAJRAULA,1254
447250,KARIMPUR,09,137,00729,117708,UTTAR PRADESH,Amroha,Dhanaura,Karimpur Khalsa,117708,154,9,238785,Varsabad,729,GAJRAULA,1254
447251,HASHAMPUR KHADAR,09,137,00729,117674,UTTAR PRADESH,Amroha,Dhanaura,Hashampur Khader,117674,154,9,238780,Sunpura Kalan,729,GAJRAULA,1254
447252,SULTANPUR,09,137,00730,117812,UTTAR PRADESH,Amroha,Amroha,Sultanpur Jahoor Hasan,117812,154,9,264844,SULTAANPUR ZAHOOR HASAN,730,AMROHA,1252
447253,RASULPUR CHAUHARA,09,137,00718,114935,UTTAR PRADESH,Amroha,Kanth,Rasoolpur Chaura,114935,154,9,80509,RASOOLPUR CHAURA,718,CHHAJLET,1417
447254,AWADHPURI,09,137,00730,118173,UTTAR PRADESH,Amroha,Amroha,Maudi Jat,118173,154,9,238983,Maudhi Jat,730,JOYA,1257
447255,KISHANPUR,09,137,00718,114958,UTTAR PRADESH,Amroha,Kanth,Kishanpur,114958,154,9,80484,KURA MEERPUR,718,CHHAJLET,1417
447404,KUNWARPUR,09,162,00841,148124,UTTAR PRADESH,Auraiya,Bidhuna,Kunwarpur,148124,122,9,46741,NANDPUR,841,BIDHUNA,863
447256,RAIWANA DALLIPUR,09,137,00729,,UTTAR PRADESH,Amroha,Dhanaura, ,0,154,9,0,,729,DHANAURA,1253
447257,CHAK GAJASTHAL,09,137,00730,117858,UTTAR PRADESH,Amroha,Amroha,Chak Gajasthal,117858,154,9,238599,Gajasthal,730,AMROHA,1252
447258,GULALPUR,09,137,00729,117512,UTTAR PRADESH,Amroha,Dhanaura,Gulalpur Ahatmali,117512,154,9,238656,Ali Nagar,729,DHANAURA,1253
447259,NAZARPUR,09,137,00718,114955,UTTAR PRADESH,Amroha,Kanth,Najarpur,114955,154,9,80514,SALAWA,718,CHHAJLET,1417
447260,CHAUNPURI,09,137,00729,,UTTAR PRADESH,Amroha,Dhanaura, ,0,154,9,0,,729,GAJRAULA,1254
447261,QAZIPURA,09,137,00729,117682,UTTAR PRADESH,Amroha,Dhanaura,Kajipura,117682,154,9,238747,Kaserua,729,GAJRAULA,1254
447262,SANDALPUR,09,137,00730,117989,UTTAR PRADESH,Amroha,Amroha,Sandalpur,117989,154,9,238975,Koobi,730,JOYA,1257
447263,GOVINDPUR DHYANSINGH,09,137,00718,114988,UTTAR PRADESH,Amroha,Kanth,Govindpur Dhyansingh,114988,154,9,80476,GOPALPUR NATTHANAGLA URF KUKAR,718,CHHAJLET,1417
447264,BAHMANPURI,09,137,00730,117952,UTTAR PRADESH,Amroha,Amroha,Behmanpuri Urf Bamaniya,117952,154,9,238601,Ghansurpur Bamniya,730,AMROHA,1252
448283,LAKHMIDASPUR,09,177,00905,166433,UTTAR PRADESH,Ayodhya,Faizabad,Laxmidas Pur,166433,140,9,269308,SARAYCHAIMAL,905,PURA BAZAR,1093
447265,DULHEPUR,09,137,00718,114960,UTTAR PRADESH,Amroha,Kanth,Dulapur Near Changeri,114960,154,9,80454,ANYARI URF ALINAGAR,718,CHHAJLET,1417
447266,NIZAMPUR GARBI,09,137,00730,117886,UTTAR PRADESH,Amroha,Amroha,Nizampur Garbi,117886,154,9,238633,Panju Sarai,730,AMROHA,1252
447267,DARIYAPUR KHURD,09,137,00729,117718,UTTAR PRADESH,Amroha,Dhanaura,Dariyapur Khurd Shumali,117718,154,9,265785,Rahimpur,729,GAJRAULA,1254
447268,CHAK RUSTAMPUR,09,137,00730,117843,UTTAR PRADESH,Amroha,Amroha,Chak Rustampur Urf Roshanpur,117843,154,9,238607,Jabda,730,AMROHA,1252
447269,SULTANPUR,09,137,00718,114978,UTTAR PRADESH,Amroha,Kanth,Sultanpur Faleda Urf Eshapur,114978,154,9,80523,SULTANPUR FALEDA ESHAPUR,718,CHHAJLET,1417
447270,CHAK USMANPUR,09,137,00730,,UTTAR PRADESH,Amroha,Amroha, ,0,154,9,0,,730,AMROHA,1252
