Tender ID,Tender ID.1,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Scheme,month,Season,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead,Published Date.1
2019_UPIDC_300182_22,,06/SE/2018-19,CONSTRUCTION OF STONE BOLDER STUD AT KM. 17.230 OF OF SAKRAUR BHIKHARIPUR RING BUND.,CONSTRUCTION OF STONE BOLDER STUD AT KM. 17.230 OF OF SAKRAUR BHIKHARIPUR RING BUND.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,29-Jan-2019 09:00 AM,NA ,90.0,No ,No,Offline,08-Feb-2019 05:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda",GONDA,271001.0,2.0,"81,60,000",M/S SURYA CONSTRUCTION COMPANY,"8,156,875",Accepted-AOC,19-Feb-2020,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2020_02,Pre-Monsoon,False,True,Others,,
2019_UPIDC_300182_23,,06/SE/2018-19,CONSTRUCTION OF STONE BOLDER STUD AT KM. 17.410 OF OF SAKRAUR BHIKHARIPUR RING BUND.,CONSTRUCTION OF STONE BOLDER STUD AT KM. 17.410 OF OF SAKRAUR BHIKHARIPUR RING BUND.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,29-Jan-2019 09:00 AM,NA ,90.0,No ,No,Offline,08-Feb-2019 05:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda",GONDA,271001.0,2.0,"83,35,000",M/S SURYA CONSTRUCTION COMPANY,"8,332,610",Accepted-AOC,19-Feb-2020,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2020_02,Pre-Monsoon,False,True,Others,,
2019_UPIDC_300182_49,,06/SE/2018-19,WORK,CONSTRUCTION OF REVETMENT BETWEEN KM 17.439 TO 17.560 OF SAKRAUR BHIKHARIPUR RING BUND ON LEFT BANK OF RIVER GHAGHARA IN DISTRICT- GONDA,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,30-May-2019 09:00 AM,NA ,90.0,No ,No,Offline,04-Jun-2019 12:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda",gonda,271001.0,2.0,"59,08,578",M/S VIRAT CONSTRUCTION,"5,811,150",Accepted-AOC,19-Feb-2020,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 1, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2020_02,Monsoon,False,True,Others,,
2019_UPIDC_385489_1,,"09/EE/2019-20,LOT-01","09/EE/2019-20,LOT-01",S/E FOR SILT CLEARENCE OF INTERNAL SECTION OF ALAMPUR DY. FROM KM 0.00 TO KM 7.290 (Capacity-20 Cusec) FOR YEAR 2019-20 IN DISTT. SAHARANPUR,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Sep-2019 11:00 AM,NA ,90.0,No ,No,Offline,04-Oct-2019 11:30 AM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,SAHARANPUR,247001.0,2.0,"2,57,000",MANOJ KUMAR,"181,750",Accepted-AOC,10-Oct-2019,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2020_02,Monsoon,False,True,Others,,
2019_UPIDC_385530_1,,"09/EE/2019-20,LOT-04","09/EE/2019-20,LOT-04",S/E FOR SILT CLEARENCE OF INTERNAL SECTION OF NAGLA DY. (Capacity-155 Cusec) FROM KM 13.630 TO KM 24.500 FOR YEAR 2019-20 IN DISTT. SAHARANPUR,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Sep-2019 11:00 AM,NA ,90.0,No ,No,Offline,04-Oct-2019 11:30 AM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,SAHARANPUR,247001.0,2.0,"4,36,000",MANOJ KUMAR,"402,360",Accepted-AOC,10-Oct-2019,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2020_02,Monsoon,False,True,Others,,
2019_UPIDC_385627_1,,"09/EE/2019-20,LOT-08","09/EE/2019-20,LOT-08",S/E FOR SILT CLEARENCE OF INTERNAL SECTION OF PILKHANI DY. (Capacity-105 Cusec) FROM KM 13.150 TO KM 24.000 FOR YEAR 2019-20 IN DISTT. SAHARANPUR,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Sep-2019 11:00 AM,NA ,90.0,No ,No,Offline,04-Oct-2019 11:30 AM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,SAHARANPUR,247001.0,2.0,"4,28,000",RAJESH KUMAR,"346,354",Accepted-AOC,11-Oct-2019,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2020_02,Monsoon,False,True,Others,,
2019_UPIDC_385630_1,,"09/EE/2019-20,LOT-09",LOT-09,S/E FOR SILT CLEARENCE OF INTERNAL SECTION OF THROULLI DY (Capacity-150 Cusec) FROM KM 15.688 TO KM 20.000,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Sep-2019 11:00 AM,NA ,90.0,No ,No,Offline,04-Oct-2019 11:30 AM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,SAHARANPUR,247001.0,2.0,"2,43,000",sumit kumar,"178,460",Accepted-AOC,11-Oct-2019,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2020_02,Monsoon,False,True,Others,,
2019_UPIDC_385654_1,,09/EE/2019-20,LOT-12,S/E FOR SILT CLEARENCE OF INTERNAL SECTION OF MEGHCHHAPAR DY FROM KM 0.000 TO KM 4.800,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Sep-2019 11:00 AM,NA ,90.0,No ,No,Offline,04-Oct-2019 11:30 AM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,SAHARANPUR,247001.0,2.0,"5,14,000",A.N. constuction,"349,360",Accepted-AOC,11-Oct-2019,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2020_02,Monsoon,False,True,Others,,
2019_UPIDC_385654_10,,09/EE/2019-20,LOT-21,S/E FOR SILT CLEARNCE OF INTERNAL SECTION OF HANGAWALI DY (Capacity-115 Cusec) FROM KM-0.000 TO KM- 16.000,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Sep-2019 11:00 AM,NA ,90.0,No ,No,Offline,04-Oct-2019 11:30 AM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,SAHARANPUR,247001.0,2.0,"6,57,000",SURESH KUMAR,"592,390",Accepted-AOC,11-Oct-2019,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2020_02,Monsoon,False,True,Others,,
2019_UPIDC_385654_2,,09/EE/2019-20,LOT-13,S/E FOR SILT CLEARENCE OF INTERNAL SECTION OF MEGHCHHAPAR DY (Capacity-100 Cusec) FROM KM 8.580 TO KM 21.391,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Sep-2019 11:00 AM,NA ,90.0,No ,No,Offline,04-Oct-2019 11:30 AM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,SAHARANPUR,247001.0,2.0,"6,28,000",A.N. constuction,"498,345",Accepted-AOC,11-Oct-2019,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2020_02,Monsoon,False,True,Others,,
2019_UPIDC_385654_3,,09/EE/2019-20,LOT-14,S/E FOR SILT CLEARENCE OF INTERNAL SECTION OF MANAKMAU DY (Capacity-85 Cusec) FROM KM 0.00 TO KM 8.756,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Sep-2019 11:00 AM,NA ,90.0,No ,No,Offline,04-Oct-2019 11:30 AM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,SAHARANPUR,247001.0,2.0,"4,90,000",A.N. constuction,"360,820",Accepted-AOC,10-Oct-2019,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2020_02,Monsoon,False,True,Others,,
2019_UPIDC_385654_6,,09/EE/2019-20,LOT-17,S/E FOR SILT CLEARENCE OF INTERNAL SECTION OF NALHERA DY (Capacity-160 Cusec) FROM KM 23.000 TO KM 30.792,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Sep-2019 11:00 AM,NA ,90.0,No ,No,Offline,04-Oct-2019 11:30 AM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,SAHARANPUR,247001.0,2.0,"3,32,000",ABHIMANYU ENTERPRISES,"279,365",Accepted-AOC,11-Oct-2019,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2020_02,Monsoon,False,True,Others,,
2019_UPIDC_385654_9,,09/EE/2019-20,LOT-20,S/E FOR SILT CLEARENCE OF INTERNAL SECTION OF RAMPURI DY (Capacity-80 Cusec) FROM KM 4.500 TO KM 19.509,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Sep-2019 11:00 AM,NA ,90.0,No ,No,Offline,04-Oct-2019 11:30 AM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,SAHARANPUR,247001.0,2.0,"6,66,000",ADESH SHARMA,"639,959",Accepted-AOC,11-Oct-2019,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2020_02,Monsoon,False,True,Others,,
2020_CEUCZ_423346_2,,31/401C(2)-LCIR/19-20 DT. 03-01-20,CONSTRUCTION OF NEW CULVERT OF SIZE 2X6.00 M SPAN IN PLACE OF DAMAGED OLD ARCH CULVERT ON LALGANJ SEMARPAHA RALPUR ROAD KM. 9 IN DISTT. RAEBARELI,CONSTRUCTION OF NEW CULVERT OF SIZE 2X6.00 M SPAN IN PLACE OF DAMAGED OLD ARCH CULVERT ON LALGANJ SEMARPAHA RALPUR ROAD KM. 9 IN DISTT. RAEBARELI,Works,Open Tender,Fixed-rate,Civil Works - Bridges,No,No,NA ,14-Jan-2020 09:00 AM,15-Jan-2020 12:00 PM ,90.0,No ,No,Online,28-Jan-2020 12:30 PM,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow",RAIBARELI,229001.0,2.0,"75,50,000",Ms Brijesh Kumar Singh,"6,769,437.16",Accepted-AOC,27-Feb-2020,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 4, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2020_02,Pre-Monsoon,False,True,Others,,
2020_CEUVZ_425320_1,,28/10A dt 07/01/2020,Construction of 1x4 meter RCC slab culvert at Nonahra Rasulpur alawalpur link road.,Construction of 1x4 meter RCC slab culvert at Nonahra Rasulpur alawalpur link road.,Works,Open Tender,Fixed-rate,Civil Works - Roads,No,No,NA ,18-Jan-2020 03:00 PM,NA ,90.0,No ,No,Online,23-Jan-2020 03:30 PM,"Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||PROVINCIAL DIVISION PWD GHAZIPUR",Ghazipur,233001.0,2.0,"2,05,000",m/s om prakash lal,"1,974,687.16",Accepted-AOC,12-Feb-2020,"Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||PROVINCIAL DIVISION PWD GHAZIPUR",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2020_02,Pre-Monsoon,False,True,Others,,
2020_UPIDC_426781_2,,03/EE/Matatila/2019-20,Repairing of U/S boulder pitching,Repairing of U/S boulder pitching between level 301.14 M to 308.46 M and Drain chute no.1 to 38 at left afflux bund of Matatila Dam,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,25-Jan-2020 10:00 AM,NA ,90.0,No ,No,Online,06-Feb-2020 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||MDD, jhansi","Matatila, lalitpur",284136.0,2.0,"35,04,000",BHUPENDRA KUMAR,"2,019,282.8",Accepted-AOC,25-Feb-2020,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||MDD, jhansi",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 1, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2020_02,Pre-Monsoon,False,True,Repair and Restoration,{'repairing': 2},
2020_UPIDC_426781_5,,03/EE/Matatila/2019-20,Repairing of rock toe boulder pitching,Repairing of rock toe boulder pitching at D/S Left afflux bund of Matatila Dam between Chainage 0.00 M. to 3660.00.00 M,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,25-Jan-2020 10:00 AM,NA ,90.0,No ,No,Online,06-Feb-2020 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||MDD, jhansi","Matatila, Lalitpur",284136.0,2.0,"29,98,000",BHUPENDRA KUMAR,"1,648,502.04",Accepted-AOC,25-Feb-2020,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||MDD, jhansi",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 1, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2020_02,Pre-Monsoon,False,True,Repair and Restoration,{'repairing': 2},
2020_UPIDC_428599_1,,09/EE/2019-20(LOT-05),Mihuna Bundhi (LOT-05),Repair and Restoration and construction of Head Sluice at Mihuna Bundhi,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Jan-2020 10:00 AM,NA ,90.0,No ,No,Offline,10-Feb-2020 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||Irrigation Works Circle, Banda||ID, mahoba",HAMIRPUR,210301.0,2.0,"32,59,000",DHIRENDRA SINGH CONTRACTOR,"1,925,230.54",Accepted-AOC,17-Feb-2020,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||Irrigation Works Circle, Banda||ID, mahoba",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 1, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2020_02,Pre-Monsoon,False,True,Repair and Restoration,"{'repair': 1, 'restoration': 1}",
2020_UPIDC_428619_1,,09/EE/2019-20(LOT-13),Kumhaupur Bundhi(LOT-13),Repair and Restoration and construction of Head Sluice at Kumhaupur Bundhi,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Jan-2020 10:00 AM,NA ,90.0,No ,No,Offline,10-Feb-2020 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||Irrigation Works Circle, Banda||ID, mahoba",HAMIRPUR,210301.0,2.0,"17,66,000",DHIRENDRA SINGH CONTRACTOR,"1,052,605.53",Accepted-AOC,17-Feb-2020,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||Irrigation Works Circle, Banda||ID, mahoba",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 1, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2020_02,Pre-Monsoon,False,True,Repair and Restoration,"{'repair': 1, 'restoration': 1}",
